Plate ,Well,Group,Type   ,Sample     ,Wavelength,Abs  ,Meas. Time [s]
42, E01,Assay,Unknown,Un_0389 1/1,620,0.223,490.77
42, F01,Assay,Unknown,Un_0390 1/1,620,0.223,491.66
42, G01,Assay,Unknown,Un_0391 1/1,620,0.214,492.21
42, H01,Assay,Unknown,Un_0392 1/1,620,0.238,493.09
42, A02,Assay,Unknown,Un_0393 1/1,620,0.246,487.92
42, B02,Assay,Unknown,Un_0394 1/1,620,0.202,488.76
42, C02,Assay,Unknown,Un_0395 1/1,620,0.17,489.35
42, D02,Assay,Unknown,Un_0396 1/1,620,0.206,490.2
42, E02,Assay,Unknown,Un_0397 1/1,620,0.233,490.79
42, F02,Assay,Unknown,Un_0398 1/1,620,0.227,491.64
42, G02,Assay,Unknown,Un_0399 1/1,620,0.185,492.23
42, H02,Assay,Unknown,Un_0400 1/1,620,0.217,493.07
42, A03,Assay,Unknown,Un_0401 1/1,620,0.252,487.94
42, B03,Assay,Unknown,Un_0402 1/1,620,0.178,488.74
42, C03,Assay,Unknown,Un_0403 1/1,620,0.169,489.37
42, D03,Assay,Unknown,Un_0404 1/1,620,0.229,490.18
42, E03,Assay,Unknown,Un_0405 1/1,620,0.041,490.81
42, F03,Assay,Unknown,Un_0406 1/1,620,0.039,491.62
42, G03,Assay,Unknown,Un_0407 1/1,620,0.046,492.25
42, H03,Assay,Unknown,Un_0408 1/1,620,0.039,493.05
42, A04,Assay,Unknown,Un_0409 1/1,620,0.245,487.96
42, B04,Assay,Unknown,Un_0410 1/1,620,0.167,488.72
42, C04,Assay,Unknown,Un_0411 1/1,620,0.158,489.39
42, D04,Assay,Unknown,Un_0412 1/1,620,0.196,490.16
42, E04,Assay,Unknown,Un_0413 1/1,620,0.185,490.83
42, F04,Assay,Unknown,Un_0414 1/1,620,0.159,491.6
42, G04,Assay,Unknown,Un_0415 1/1,620,0.171,492.27
42, H04,Assay,Unknown,Un_0416 1/1,620,0.168,493.04
42, A05,Assay,Unknown,Un_0417 1/1,620,0.202,487.98
42, B05,Assay,Unknown,Un_0418 1/1,620,0.125,488.7
42, C05,Assay,Unknown,Un_0419 1/1,620,0.158,489.41
42, D05,Assay,Unknown,Un_0420 1/1,620,0.186,490.14
42, E05,Assay,Unknown,Un_0421 1/1,620,0.197,490.85
42, F05,Assay,Unknown,Un_0422 1/1,620,0.209,491.58
42, G05,Assay,Unknown,Un_0423 1/1,620,0.174,492.29
42, H05,Assay,Unknown,Un_0424 1/1,620,0.246,493.02
42, A06,Assay,Unknown,Un_0425 1/1,620,0.181,487.99
42, B06,Assay,Unknown,Un_0426 1/1,620,0.151,488.69
42, C06,Assay,Unknown,Un_0427 1/1,620,0.203,489.43
42, D06,Assay,Unknown,Un_0428 1/1,620,0.19,490.12
42, E06,Assay,Unknown,Un_0429 1/1,620,0.324,490.87
42, F06,Assay,Unknown,Un_0430 1/1,620,0.407,491.56
42, G06,Assay,Unknown,Un_0431 1/1,620,0.195,492.31
42, H06,Assay,Unknown,Un_0432 1/1,620,0.22,493
42, A07,Assay,Unknown,Un_0433 1/1,620,0.19,488.01
42, B07,Assay,Unknown,Un_0434 1/1,620,0.175,488.67
42, C07,Assay,Unknown,Un_0435 1/1,620,0.174,489.45
42, D07,Assay,Unknown,Un_0436 1/1,620,0.212,490.1
42, E07,Assay,Unknown,Un_0437 1/1,620,0.036,490.89
42, F07,Assay,Unknown,Un_0438 1/1,620,0.035,491.54
42, G07,Assay,Unknown,Un_0439 1/1,620,0.036,492.32
42, H07,Assay,Unknown,Un_0440 1/1,620,0.035,492.98
42, A08,Assay,Unknown,Un_0441 1/1,620,0.262,488.03
42, B08,Assay,Unknown,Un_0442 1/1,620,0.213,488.65
42, C08,Assay,Unknown,Un_0443 1/1,620,0.271,489.47
42, D08,Assay,Unknown,Un_0444 1/1,620,0.777,490.08
42, E08,Assay,Unknown,Un_0445 1/1,620,0.367,490.91
42, F08,Assay,Unknown,Un_0446 1/1,620,0.187,491.52
42, G08,Assay,Unknown,Un_0447 1/1,620,0.194,492.34
42, H08,Assay,Unknown,Un_0448 1/1,620,0.288,492.96
42, A09,Assay,Unknown,Un_0449 1/1,620,0.192,488.05
42, B09,Assay,Unknown,Un_0450 1/1,620,0.149,488.63
42, C09,Assay,Unknown,Un_0451 1/1,620,0.182,489.49
42, D09,Assay,Unknown,Un_0452 1/1,620,0.208,490.07
42, E09,Assay,Unknown,Un_0453 1/1,620,0.181,490.93
42, F09,Assay,Unknown,Un_0454 1/1,620,0.203,491.5
42, G09,Assay,Unknown,Un_0455 1/1,620,0.227,492.36
42, H09,Assay,Unknown,Un_0456 1/1,620,0.426,492.94
42, A10,Assay,Unknown,Un_0457 1/1,620,0.217,488.07
42, B10,Assay,Unknown,Un_0458 1/1,620,0.181,488.61
42, C10,Assay,Unknown,Un_0459 1/1,620,0.179,489.51
42, D10,Assay,Unknown,Un_0460 1/1,620,0.183,490.05
42, E10,Assay,Unknown,Un_0461 1/1,620,0.353,490.94
42, F10,Assay,Unknown,Un_0462 1/1,620,0.179,491.48
42, G10,Assay,Unknown,Un_0463 1/1,620,0.175,492.38
42, H10,Assay,Unknown,Un_0464 1/1,620,0.256,492.92
42, A11,Assay,Unknown,Un_0465 1/1,620,0.18,488.09
42, B11,Assay,Unknown,Un_0466 1/1,620,0.168,488.59
42, C11,Assay,Unknown,Un_0467 1/1,620,0.181,489.53
42, D11,Assay,Unknown,Un_0468 1/1,620,0.201,490.03
42, E11,Assay,Unknown,Un_0469 1/1,620,0.348,490.96
42, F11,Assay,Unknown,Un_0470 1/1,620,0.153,491.46
42, G11,Assay,Unknown,Un_0471 1/1,620,0.149,492.4
42, H11,Assay,Unknown,Un_0472 1/1,620,0.338,492.9
42, A12,Assay,Unknown,Un_0473 1/1,620,0.21,488.11
42, B12,Assay,Unknown,Un_0474 1/1,620,0.181,488.57
42, C12,Assay,Unknown,Un_0475 1/1,620,0.192,489.55
42, D12,Assay,Unknown,Un_0476 1/1,620,0.216,490.01
42, E12,Assay,Unknown,Un_0477 1/1,620,0.037,490.98
42, F12,Assay,Unknown,Un_0478 1/1,620,0.042,491.44
42, G12,Assay,Unknown,Un_0479 1/1,620,0.041,492.42
42, H12,Assay,Unknown,Un_0480 1/1,620,0.037,492.88
