Plate ,Well,Group,Type   ,Sample     ,Wavelength,Abs  ,Meas. Time [s]
42, D02,Assay,Unknown,Un_0396 1/1,620,0.169,296.85
42, E02,Assay,Unknown,Un_0397 1/1,620,0.173,297.44
42, F02,Assay,Unknown,Un_0398 1/1,620,0.175,298.29
42, G02,Assay,Unknown,Un_0399 1/1,620,0.109,298.88
42, H02,Assay,Unknown,Un_0400 1/1,620,0.158,299.72
42, A03,Assay,Unknown,Un_0401 1/1,620,0.276,294.59
42, B03,Assay,Unknown,Un_0402 1/1,620,0.139,295.39
42, C03,Assay,Unknown,Un_0403 1/1,620,0.186,296.02
42, D03,Assay,Unknown,Un_0404 1/1,620,0.17,296.83
42, E03,Assay,Unknown,Un_0405 1/1,620,0.04,297.46
42, F03,Assay,Unknown,Un_0406 1/1,620,0.039,298.27
42, G03,Assay,Unknown,Un_0407 1/1,620,0.038,298.9
42, H03,Assay,Unknown,Un_0408 1/1,620,0.039,299.7
42, A04,Assay,Unknown,Un_0409 1/1,620,0.222,294.61
42, B04,Assay,Unknown,Un_0410 1/1,620,0.173,295.37
42, C04,Assay,Unknown,Un_0411 1/1,620,0.173,296.04
42, D04,Assay,Unknown,Un_0412 1/1,620,0.159,296.81
42, E04,Assay,Unknown,Un_0413 1/1,620,0.196,297.48
42, F04,Assay,Unknown,Un_0414 1/1,620,0.177,298.25
42, G04,Assay,Unknown,Un_0415 1/1,620,0.201,298.92
42, H04,Assay,Unknown,Un_0416 1/1,620,0.2,299.68
42, A05,Assay,Unknown,Un_0417 1/1,620,0.213,294.62
42, B05,Assay,Unknown,Un_0418 1/1,620,0.171,295.35
42, C05,Assay,Unknown,Un_0419 1/1,620,0.182,296.06
42, D05,Assay,Unknown,Un_0420 1/1,620,0.166,296.79
42, E05,Assay,Unknown,Un_0421 1/1,620,0.174,297.5
42, F05,Assay,Unknown,Un_0422 1/1,620,0.212,298.23
42, G05,Assay,Unknown,Un_0423 1/1,620,0.189,298.94
42, H05,Assay,Unknown,Un_0424 1/1,620,0.206,299.67
42, A06,Assay,Unknown,Un_0425 1/1,620,0.181,294.64
42, B06,Assay,Unknown,Un_0426 1/1,620,0.147,295.34
42, C06,Assay,Unknown,Un_0427 1/1,620,0.163,296.08
42, D06,Assay,Unknown,Un_0428 1/1,620,0.19,296.77
42, E06,Assay,Unknown,Un_0429 1/1,620,0.348,297.52
42, F06,Assay,Unknown,Un_0430 1/1,620,0.156,298.21
42, G06,Assay,Unknown,Un_0431 1/1,620,0.152,298.95
42, H06,Assay,Unknown,Un_0432 1/1,620,0.196,299.65
42, A07,Assay,Unknown,Un_0433 1/1,620,0.205,294.66
42, B07,Assay,Unknown,Un_0434 1/1,620,0.164,295.32
42, C07,Assay,Unknown,Un_0435 1/1,620,0.138,296.1
42, D07,Assay,Unknown,Un_0436 1/1,620,0.144,296.75
42, E07,Assay,Unknown,Un_0437 1/1,620,0.035,297.54
42, F07,Assay,Unknown,Un_0438 1/1,620,0.035,298.19
42, G07,Assay,Unknown,Un_0439 1/1,620,0.036,298.97
42, H07,Assay,Unknown,Un_0440 1/1,620,0.036,299.63
42, A08,Assay,Unknown,Un_0441 1/1,620,0.239,294.68
42, B08,Assay,Unknown,Un_0442 1/1,620,0.204,295.3
42, C08,Assay,Unknown,Un_0443 1/1,620,0.205,296.12
42, D08,Assay,Unknown,Un_0444 1/1,620,0.197,296.73
42, E08,Assay,Unknown,Un_0445 1/1,620,0.21,297.56
42, F08,Assay,Unknown,Un_0446 1/1,620,0.143,298.17
42, G08,Assay,Unknown,Un_0447 1/1,620,0.123,298.99
42, H08,Assay,Unknown,Un_0448 1/1,620,0.191,299.61
42, A09,Assay,Unknown,Un_0449 1/1,620,0.19,294.7
42, B09,Assay,Unknown,Un_0450 1/1,620,0.142,295.28
42, C09,Assay,Unknown,Un_0451 1/1,620,0.129,296.14
42, D09,Assay,Unknown,Un_0452 1/1,620,0.209,296.71
42, E09,Assay,Unknown,Un_0453 1/1,620,0.175,297.58
42, F09,Assay,Unknown,Un_0454 1/1,620,0.18,298.15
42, G09,Assay,Unknown,Un_0455 1/1,620,0.182,299.01
42, H09,Assay,Unknown,Un_0456 1/1,620,0.225,299.59
42, A10,Assay,Unknown,Un_0457 1/1,620,0.196,294.72
42, B10,Assay,Unknown,Un_0458 1/1,620,0.184,295.26
42, C10,Assay,Unknown,Un_0459 1/1,620,0.165,296.16
42, D10,Assay,Unknown,Un_0460 1/1,620,0.189,296.7
42, E10,Assay,Unknown,Un_0461 1/1,620,0.183,297.59
42, F10,Assay,Unknown,Un_0462 1/1,620,0.158,298.13
42, G10,Assay,Unknown,Un_0463 1/1,620,0.151,299.03
42, H10,Assay,Unknown,Un_0464 1/1,620,0.181,299.57
42, A11,Assay,Unknown,Un_0465 1/1,620,0.162,294.74
42, B11,Assay,Unknown,Un_0466 1/1,620,0.253,295.24
42, C11,Assay,Unknown,Un_0467 1/1,620,0.172,296.18
42, D11,Assay,Unknown,Un_0468 1/1,620,0.17,296.68
42, E11,Assay,Unknown,Un_0469 1/1,620,0.169,297.61
42, F11,Assay,Unknown,Un_0470 1/1,620,0.161,298.11
42, G11,Assay,Unknown,Un_0471 1/1,620,0.196,299.05
42, H11,Assay,Unknown,Un_0472 1/1,620,0.213,299.55
42, A12,Assay,Unknown,Un_0473 1/1,620,0.196,294.76
42, B12,Assay,Unknown,Un_0474 1/1,620,0.197,295.22
42, C12,Assay,Unknown,Un_0475 1/1,620,0.169,296.2
42, D12,Assay,Unknown,Un_0476 1/1,620,0.21,296.66
42, E12,Assay,Unknown,Un_0477 1/1,620,0.035,297.63
42, F12,Assay,Unknown,Un_0478 1/1,620,0.036,298.09
42, G12,Assay,Unknown,Un_0479 1/1,620,0.036,299.07
42, H12,Assay,Unknown,Un_0480 1/1,620,0.038,299.53
