Plate ,Well,Group,Type   ,Sample     ,Wavelength,Abs  ,Meas. Time [s]
42, D02,Assay,Unknown,Un_0396 1/1,620,0.262,346.03
42, E02,Assay,Unknown,Un_0397 1/1,620,0.185,346.62
42, F02,Assay,Unknown,Un_0398 1/1,620,0.2,347.47
42, G02,Assay,Unknown,Un_0399 1/1,620,0.12,348.06
42, H02,Assay,Unknown,Un_0400 1/1,620,0.175,348.9
42, A03,Assay,Unknown,Un_0401 1/1,620,0.301,343.77
42, B03,Assay,Unknown,Un_0402 1/1,620,0.197,344.57
42, C03,Assay,Unknown,Un_0403 1/1,620,0.18,345.21
42, D03,Assay,Unknown,Un_0404 1/1,620,0.234,346.01
42, E03,Assay,Unknown,Un_0405 1/1,620,0.04,346.64
42, F03,Assay,Unknown,Un_0406 1/1,620,0.04,347.45
42, G03,Assay,Unknown,Un_0407 1/1,620,0.04,348.08
42, H03,Assay,Unknown,Un_0408 1/1,620,0.04,348.88
42, A04,Assay,Unknown,Un_0409 1/1,620,0.248,343.79
42, B04,Assay,Unknown,Un_0410 1/1,620,0.173,344.55
42, C04,Assay,Unknown,Un_0411 1/1,620,0.255,345.22
42, D04,Assay,Unknown,Un_0412 1/1,620,0.262,345.99
42, E04,Assay,Unknown,Un_0413 1/1,620,0.32,346.66
42, F04,Assay,Unknown,Un_0414 1/1,620,0.225,347.43
42, G04,Assay,Unknown,Un_0415 1/1,620,0.209,348.1
42, H04,Assay,Unknown,Un_0416 1/1,620,0.221,348.87
42, A05,Assay,Unknown,Un_0417 1/1,620,0.243,343.81
42, B05,Assay,Unknown,Un_0418 1/1,620,0.177,344.53
42, C05,Assay,Unknown,Un_0419 1/1,620,0.263,345.24
42, D05,Assay,Unknown,Un_0420 1/1,620,0.262,345.97
42, E05,Assay,Unknown,Un_0421 1/1,620,0.258,346.68
42, F05,Assay,Unknown,Un_0422 1/1,620,0.225,347.41
42, G05,Assay,Unknown,Un_0423 1/1,620,0.221,348.12
42, H05,Assay,Unknown,Un_0424 1/1,620,0.281,348.85
42, A06,Assay,Unknown,Un_0425 1/1,620,0.224,343.82
42, B06,Assay,Unknown,Un_0426 1/1,620,0.198,344.52
42, C06,Assay,Unknown,Un_0427 1/1,620,0.273,345.26
42, D06,Assay,Unknown,Un_0428 1/1,620,0.207,345.95
42, E06,Assay,Unknown,Un_0429 1/1,620,0.228,346.7
42, F06,Assay,Unknown,Un_0430 1/1,620,0.243,347.39
42, G06,Assay,Unknown,Un_0431 1/1,620,0.207,348.14
42, H06,Assay,Unknown,Un_0432 1/1,620,0.24,348.83
42, A07,Assay,Unknown,Un_0433 1/1,620,0.249,343.84
42, B07,Assay,Unknown,Un_0434 1/1,620,0.188,344.5
42, C07,Assay,Unknown,Un_0435 1/1,620,0.244,345.28
42, D07,Assay,Unknown,Un_0436 1/1,620,0.185,345.93
42, E07,Assay,Unknown,Un_0437 1/1,620,0.037,346.72
42, F07,Assay,Unknown,Un_0438 1/1,620,0.042,347.37
42, G07,Assay,Unknown,Un_0439 1/1,620,0.037,348.16
42, H07,Assay,Unknown,Un_0440 1/1,620,0.037,348.81
42, A08,Assay,Unknown,Un_0441 1/1,620,0.311,343.86
42, B08,Assay,Unknown,Un_0442 1/1,620,0.222,344.48
42, C08,Assay,Unknown,Un_0443 1/1,620,0.308,345.3
42, D08,Assay,Unknown,Un_0444 1/1,620,0.244,345.91
42, E08,Assay,Unknown,Un_0445 1/1,620,0.236,346.74
42, F08,Assay,Unknown,Un_0446 1/1,620,0.227,347.35
42, G08,Assay,Unknown,Un_0447 1/1,620,0.223,348.17
42, H08,Assay,Unknown,Un_0448 1/1,620,0.277,348.79
42, A09,Assay,Unknown,Un_0449 1/1,620,0.233,343.88
42, B09,Assay,Unknown,Un_0450 1/1,620,0.183,344.46
42, C09,Assay,Unknown,Un_0451 1/1,620,0.203,345.32
42, D09,Assay,Unknown,Un_0452 1/1,620,0.184,345.9
42, E09,Assay,Unknown,Un_0453 1/1,620,0.227,346.76
42, F09,Assay,Unknown,Un_0454 1/1,620,0.229,347.33
42, G09,Assay,Unknown,Un_0455 1/1,620,0.252,348.19
42, H09,Assay,Unknown,Un_0456 1/1,620,0.267,348.77
42, A10,Assay,Unknown,Un_0457 1/1,620,0.253,343.9
42, B10,Assay,Unknown,Un_0458 1/1,620,0.21,344.44
42, C10,Assay,Unknown,Un_0459 1/1,620,0.242,345.34
42, D10,Assay,Unknown,Un_0460 1/1,620,0.21,345.88
42, E10,Assay,Unknown,Un_0461 1/1,620,0.224,346.78
42, F10,Assay,Unknown,Un_0462 1/1,620,0.203,347.31
42, G10,Assay,Unknown,Un_0463 1/1,620,0.198,348.21
42, H10,Assay,Unknown,Un_0464 1/1,620,0.213,348.75
42, A11,Assay,Unknown,Un_0465 1/1,620,0.263,343.92
42, B11,Assay,Unknown,Un_0466 1/1,620,0.207,344.42
42, C11,Assay,Unknown,Un_0467 1/1,620,0.26,345.36
42, D11,Assay,Unknown,Un_0468 1/1,620,0.203,345.86
42, E11,Assay,Unknown,Un_0469 1/1,620,0.215,346.79
42, F11,Assay,Unknown,Un_0470 1/1,620,0.198,347.29
42, G11,Assay,Unknown,Un_0471 1/1,620,0.219,348.23
42, H11,Assay,Unknown,Un_0472 1/1,620,0.256,348.73
42, A12,Assay,Unknown,Un_0473 1/1,620,0.251,343.94
42, B12,Assay,Unknown,Un_0474 1/1,620,0.223,344.4
42, C12,Assay,Unknown,Un_0475 1/1,620,0.245,345.38
42, D12,Assay,Unknown,Un_0476 1/1,620,0.244,345.84
42, E12,Assay,Unknown,Un_0477 1/1,620,0.036,346.81
42, F12,Assay,Unknown,Un_0478 1/1,620,0.037,347.28
42, G12,Assay,Unknown,Un_0479 1/1,620,0.035,348.25
42, H12,Assay,Unknown,Un_0480 1/1,620,0.036,348.71
