Plate ,Well,Group,Type   ,Sample     ,Wavelength,Abs  ,Meas. Time [s]
12, A07,Assay,Unknown,Un_0145 1/1,620,0.094,97.81
12, B07,Assay,Unknown,Un_0146 1/1,620,0.086,98.47
12, C07,Assay,Unknown,Un_0147 1/1,620,0.077,99.25
12, D07,Assay,Unknown,Un_0148 1/1,620,0.094,99.9
12, E07,Assay,Unknown,Un_0149 1/1,620,0.035,100.69
12, F07,Assay,Unknown,Un_0150 1/1,620,0.035,101.34
12, G07,Assay,Unknown,Un_0151 1/1,620,0.036,102.12
12, H07,Assay,Unknown,Un_0152 1/1,620,0.035,102.78
12, A08,Assay,Unknown,Un_0153 1/1,620,0.053,97.83
12, B08,Assay,Unknown,Un_0154 1/1,620,0.058,98.45
12, C08,Assay,Unknown,Un_0155 1/1,620,0.061,99.27
12, D08,Assay,Unknown,Un_0156 1/1,620,0.069,99.88
12, E08,Assay,Unknown,Un_0157 1/1,620,0.3,100.71
12, F08,Assay,Unknown,Un_0158 1/1,620,0.321,101.32
12, G08,Assay,Unknown,Un_0159 1/1,620,0.287,102.14
12, H08,Assay,Unknown,Un_0160 1/1,620,0.279,102.76
12, A09,Assay,Unknown,Un_0161 1/1,620,0.051,97.85
12, B09,Assay,Unknown,Un_0162 1/1,620,0.042,98.43
12, C09,Assay,Unknown,Un_0163 1/1,620,0.044,99.29
12, D09,Assay,Unknown,Un_0164 1/1,620,0.053,99.86
12, E09,Assay,Unknown,Un_0165 1/1,620,0.057,100.73
12, F09,Assay,Unknown,Un_0166 1/1,620,0.07,101.3
12, G09,Assay,Unknown,Un_0167 1/1,620,0.048,102.16
12, H09,Assay,Unknown,Un_0168 1/1,620,0.047,102.74
12, A10,Assay,Unknown,Un_0169 1/1,620,0.053,97.87
12, B10,Assay,Unknown,Un_0170 1/1,620,0.042,98.41
12, C10,Assay,Unknown,Un_0171 1/1,620,0.043,99.31
12, D10,Assay,Unknown,Un_0172 1/1,620,0.063,99.85
12, E10,Assay,Unknown,Un_0173 1/1,620,0.212,100.74
12, F10,Assay,Unknown,Un_0174 1/1,620,0.259,101.28
12, G10,Assay,Unknown,Un_0175 1/1,620,0.219,102.18
12, H10,Assay,Unknown,Un_0176 1/1,620,0.202,102.72
12, A11,Assay,Unknown,Un_0177 1/1,620,0.085,97.89
12, B11,Assay,Unknown,Un_0178 1/1,620,0.08,98.39
12, C11,Assay,Unknown,Un_0179 1/1,620,0.081,99.33
12, D11,Assay,Unknown,Un_0180 1/1,620,0.085,99.83
12, E11,Assay,Unknown,Un_0181 1/1,620,0.041,100.76
12, F11,Assay,Unknown,Un_0182 1/1,620,0.037,101.26
12, G11,Assay,Unknown,Un_0183 1/1,620,0.036,102.2
12, H11,Assay,Unknown,Un_0184 1/1,620,0.035,102.7
12, A12,Assay,Unknown,Un_0185 1/1,620,0.056,97.91
12, B12,Assay,Unknown,Un_0186 1/1,620,0.07,98.37
12, C12,Assay,Unknown,Un_0187 1/1,620,0.066,99.35
12, D12,Assay,Unknown,Un_0188 1/1,620,0.079,99.81
12, E12,Assay,Unknown,Un_0189 1/1,620,0.036,100.78
12, F12,Assay,Unknown,Un_0190 1/1,620,0.037,101.24
12, G12,Assay,Unknown,Un_0191 1/1,620,0.035,102.22
12, H12,Assay,Unknown,Un_0192 1/1,620,0.037,102.68
30, A01,Assay,Unknown,Un_0193 1/1,620,0.225,174.17
30, B01,Assay,Unknown,Un_0194 1/1,620,0.171,175.05
30, C01,Assay,Unknown,Un_0195 1/1,620,0.25,175.61
30, D01,Assay,Unknown,Un_0196 1/1,620,0.208,176.49
30, E01,Assay,Unknown,Un_0197 1/1,620,0.238,177.04
30, F01,Assay,Unknown,Un_0198 1/1,620,0.17,177.93
30, G01,Assay,Unknown,Un_0199 1/1,620,0.103,178.48
30, H01,Assay,Unknown,Un_0200 1/1,620,0.157,179.36
30, A02,Assay,Unknown,Un_0201 1/1,620,0.225,174.19
30, B02,Assay,Unknown,Un_0202 1/1,620,0.075,175.03
30, C02,Assay,Unknown,Un_0203 1/1,620,0.171,175.62
30, D02,Assay,Unknown,Un_0204 1/1,620,0.2,176.47
30, E02,Assay,Unknown,Un_0205 1/1,620,0.166,177.06
30, F02,Assay,Unknown,Un_0206 1/1,620,0.114,177.91
30, G02,Assay,Unknown,Un_0207 1/1,620,0.157,178.5
30, H02,Assay,Unknown,Un_0208 1/1,620,0.127,179.34
30, A03,Assay,Unknown,Un_0209 1/1,620,0.14,174.21
30, B03,Assay,Unknown,Un_0210 1/1,620,0.108,175.01
30, C03,Assay,Unknown,Un_0211 1/1,620,0.11,175.64
30, D03,Assay,Unknown,Un_0212 1/1,620,0.144,176.45
30, E03,Assay,Unknown,Un_0213 1/1,620,0.125,177.08
30, F03,Assay,Unknown,Un_0214 1/1,620,0.124,177.89
30, G03,Assay,Unknown,Un_0215 1/1,620,0.075,178.52
30, H03,Assay,Unknown,Un_0216 1/1,620,0.093,179.32
