"","well","tmp","carbon_source","carbon","temperature","Fermenter","mean_r","mean_lag"
"646","D8",42,"fructose","Glu",30,"Respirator",0.0888486813242596,13.2157255487215
"647","E10",12,"glucose","Fru",22,"Fermenter",0.110349122952593,10.5424615550703
"648","E10",12,"galactose","Fru",22,"Fermenter",0.144172701651414,15.366977527199
"649","E10",12,"fructose","Fru",22,"Fermenter",0.125357340279622,33.1498696445184
"650","E10",12,"ribose","Fru",22,"Fermenter",0.142020701916788,48.7128395020705
"651","E10",22,"glucose","Fru",22,"Fermenter",0.190714666951947,2.96198087796518
"652","E10",22,"galactose","Fru",22,"Fermenter",0.196819412320107,4.71166858178799
"653","E10",22,"fructose","Fru",22,"Fermenter",0.160631189314391,5.30030590537391
"654","E10",22,"ribose","Fru",22,"Fermenter",0.111161182655597,-137993.796926374
"655","E10",30,"glucose","Fru",22,"Fermenter",0.146159845991672,3.02591608801967
"656","E10",30,"galactose","Fru",22,"Fermenter",0.0858118070176999,3.52235528707113
"657","E10",30,"fructose","Fru",22,"Fermenter",0.1107674089665,3.65390968225313
"658","E10",30,"ribose","Fru",22,"Fermenter",0.102209795785258,7.07409561745251
"659","E10",37,"glucose","Fru",22,"Fermenter",0.354901531766088,3.40325905403188
"660","E10",37,"galactose","Fru",22,"Fermenter",0.140021146370382,8.82741659352753
"661","E10",37,"fructose","Fru",22,"Fermenter",0.208912636824118,6.27439204134678
"662","E10",37,"ribose","Fru",22,"Fermenter",0.127308737498097,10.0768159263908
"663","E10",42,"glucose","Fru",22,"Fermenter",0.144793759568862,4.06277072880187
"664","E10",42,"galactose","Fru",22,"Fermenter",0.146350696337067,9.39187579323986
"665","E10",42,"fructose","Fru",22,"Fermenter",0.110415491395488,8.95941243693908
"666","E11",12,"glucose","Rib",22,"Fermenter",0.117717951239724,12.264230714946
"667","E11",12,"galactose","Rib",22,"Fermenter",0.137604627938374,16.9946178998941
"668","E11",12,"fructose","Rib",22,"Fermenter",0.0990506431422805,20.7937216623782
"669","E11",12,"ribose","Rib",22,"Fermenter",0.101201403248853,25.9218711148456
"670","E11",22,"glucose","Rib",22,"Fermenter",0.191977314963092,3.18929206964329
"671","E11",22,"galactose","Rib",22,"Fermenter",0.19261819809101,4.17902494790634
"672","E11",22,"fructose","Rib",22,"Fermenter",0.161029860045231,5.87361344034165
"673","E11",22,"ribose","Rib",22,"Fermenter",0.117091669718758,2392.761651675
"674","E11",30,"glucose","Rib",22,"Fermenter",0.154918805891567,0.764910609569699
"675","E11",30,"galactose","Rib",22,"Fermenter",0.1648132214222,2.9353051856062
"676","E11",30,"fructose","Rib",22,"Fermenter",0.170997296926378,3.86329401383151
"677","E11",30,"ribose","Rib",22,"Fermenter",0.202291118372273,5.87942300155495
"678","E11",37,"glucose","Rib",22,"Fermenter",0.212147328948942,17.8731969014694
"679","E11",37,"galactose","Rib",22,"Fermenter",0.275064502839584,2.59696159130644
"680","E11",37,"fructose","Rib",22,"Fermenter",0.266246049314558,3.50732728140771
"681","E11",37,"ribose","Rib",22,"Fermenter",0.291138572521444,3.31833825648088
"682","E11",42,"glucose","Rib",22,"Fermenter",0.0357576597750696,-0.110913672984774
"683","E11",42,"galactose","Rib",22,"Fermenter",0.00254959865736546,12.7192392998578
"684","E11",42,"fructose","Rib",22,"Fermenter",0.00227266142714733,10.5663611054138
"685","E2",12,"glucose","Fru",12.5,"Fermenter",0.112976646898929,8.12501423267685
"686","E2",12,"galactose","Fru",12.5,"Fermenter",0.010485622486277,1.61471062495982
"687","E2",12,"fructose","Fru",12.5,"Fermenter",0.13848699215434,11.2560170657068
"688","E2",12,"ribose","Fru",12.5,"Fermenter",0.111566495298632,17.6399325983458
"689","E2",22,"glucose","Fru",12.5,"Fermenter",0.156182177126553,8.70657714920315
"690","E2",22,"galactose","Fru",12.5,"Fermenter",0.14045640830217,16.6940712984386
"691","E2",22,"fructose","Fru",12.5,"Fermenter",0.0909958526700362,15.6478708314851
"692","E2",22,"ribose","Fru",12.5,"Fermenter",0.0609042679647921,47290.7995030555
"693","E2",30,"glucose","Fru",12.5,"Fermenter",0.193089262853541,4.30329002471529
"694","E2",30,"galactose","Fru",12.5,"Fermenter",0.136978598855216,5.63046626284686
"695","E2",30,"fructose","Fru",12.5,"Fermenter",0.199676210151027,2.21846918665313
"696","E2",30,"ribose","Fru",12.5,"Fermenter",0.195643839873424,6.20752476859189
"697","E2",37,"glucose","Fru",12.5,"Fermenter",0.0127819528819328,-0.0703539432478779
"698","E2",37,"galactose","Fru",12.5,"Fermenter",0.0720260721805212,7.99480126523042
"699","E2",37,"fructose","Fru",12.5,"Fermenter",0.0701474657950065,9.62009459307531
"700","E2",37,"ribose","Fru",12.5,"Fermenter",0.0931958892919056,17.5886585150385
"701","E2",42,"glucose","Fru",12.5,"Fermenter",-3.15037105746004e-05,39.4215440649662
"702","E2",42,"galactose","Fru",12.5,"Fermenter",0.00117443456575025,15.5915121535766
"703","E2",42,"fructose","Fru",12.5,"Fermenter",0.00843779526344118,3.53760391790782
"704","E3",12,"glucose","Rib",12.5,"Fermenter",0.108585902832713,9.8944975560239
"705","E3",12,"galactose","Rib",12.5,"Fermenter",0.0102401264334656,1.61629180005881
"706","E3",12,"fructose","Rib",12.5,"Fermenter",0.146309524794219,14.1251443409214
"707","E3",12,"ribose","Rib",12.5,"Fermenter",0.0928125041707517,21.2359213716499
"708","E3",22,"glucose","Rib",12.5,"Fermenter",0.14648823534088,6.51049021977793
"709","E3",22,"galactose","Rib",12.5,"Fermenter",0.14916495552256,11.0440576086584
"710","E3",22,"fructose","Rib",12.5,"Fermenter",0.114166384576629,14.8213305588143
"711","E3",22,"ribose","Rib",12.5,"Fermenter",0.0864095300757507,31.9306221071152
"712","E3",30,"glucose","Rib",12.5,"Fermenter",0.186617941567416,4.93430469693972
"713","E3",30,"galactose","Rib",12.5,"Fermenter",0.190014835927842,4.7846370068896
"714","E3",30,"fructose","Rib",12.5,"Fermenter",0.236178170969405,4.85020625498336
"715","E3",30,"ribose","Rib",12.5,"Fermenter",0.209178523819415,7.83729217825573
"716","E3",37,"glucose","Rib",12.5,"Fermenter",0.000389483812127048,0.357968428425439
"717","E3",37,"galactose","Rib",12.5,"Fermenter",0.0538060428259218,8.16566726804837
"718","E3",37,"fructose","Rib",12.5,"Fermenter",0.0601171550572242,8.15405711511746
"719","E3",37,"ribose","Rib",12.5,"Fermenter",0.101648175679306,14.2800539486096
"720","E3",42,"glucose","Rib",12.5,"Fermenter",0.0003195105578626,12.4408063469634
"721","E3",42,"galactose","Rib",12.5,"Fermenter",0.00174029621273969,-0.19934384219267
"722","E3",42,"fructose","Rib",12.5,"Fermenter",0.000541562807243242,6.47731826465933
"723","E4",12,"glucose","Fru",42,"Fermenter",0.0880251835504952,6.07778498348159
"724","E4",12,"galactose","Fru",42,"Fermenter",0.0808279468815166,12.3388749435348
"725","E4",12,"fructose","Fru",42,"Fermenter",0.0831427283794784,19.0072596865821
"726","E4",12,"ribose","Fru",42,"Fermenter",0.0318627943239863,38.4778164350992
"727","E4",22,"glucose","Fru",42,"Fermenter",0.211340317958908,0.232243743567211
"728","E4",22,"galactose","Fru",42,"Fermenter",0.211931184540798,4.717489567315
"729","E4",22,"fructose","Fru",42,"Fermenter",0.18417994313153,4.8019064289305
"730","E4",22,"ribose","Fru",42,"Fermenter",0.107585147243395,4.54258369910859
"731","E4",30,"glucose","Fru",42,"Fermenter",0.292681924664653,0.193732141599672
"732","E4",30,"galactose","Fru",42,"Fermenter",0.226834660445464,1.67943287997282
"733","E4",30,"fructose","Fru",42,"Fermenter",0.247595869962594,1.48155706613812
"734","E4",30,"ribose","Fru",42,"Fermenter",0.19145431563061,5.50239630313435
"735","E4",37,"glucose","Fru",42,"Fermenter",0.338679754372372,2.21730285133912
"736","E4",37,"galactose","Fru",42,"Fermenter",0.350324859060598,2.93384724848366
"737","E4",37,"fructose","Fru",42,"Fermenter",0.299208388920857,1.30317588366879
"738","E4",37,"ribose","Fru",42,"Fermenter",0.103389460513446,1.16237081791625
"739","E4",42,"glucose","Fru",42,"Fermenter",0.202625514947508,5.17014371342728
"740","E4",42,"galactose","Fru",42,"Fermenter",0.255225637043403,6.39856084033748
"741","E4",42,"fructose","Fru",42,"Fermenter",0.273418455599033,6.39818108728831
"742","E5",12,"glucose","Rib",42,"Fermenter",0.0924212135485733,8.96737214343603
"743","E5",12,"galactose","Rib",42,"Fermenter",0.0900812459790245,19.8368727774808
"744","E5",12,"fructose","Rib",42,"Fermenter",0.0668484340487026,20.4882987218814
"745","E5",12,"ribose","Rib",42,"Fermenter",0.0172301936399096,37.1581777348339
"746","E5",22,"glucose","Rib",42,"Fermenter",0.191929926422884,0.192851778107406
"747","E5",22,"galactose","Rib",42,"Fermenter",0.174860960921878,5.14619368829415
"748","E5",22,"fructose","Rib",42,"Fermenter",0.152479687831653,6.08132754132522
"749","E5",22,"ribose","Rib",42,"Fermenter",0.0965781520878563,3224.82888900725
"750","E5",30,"glucose","Rib",42,"Fermenter",0.258840550970457,0.14837229025459
"751","E5",30,"galactose","Rib",42,"Fermenter",0.206531473502548,1.932402242185
"752","E5",30,"fructose","Rib",42,"Fermenter",0.239033003571066,1.29996450982579
"753","E5",30,"ribose","Rib",42,"Fermenter",0.200153322072864,6.39243443784533
"754","E5",37,"glucose","Rib",42,"Fermenter",0.339398885235696,2.55482987810226
"755","E5",37,"galactose","Rib",42,"Fermenter",0.316825465698891,3.46764608717165
"756","E5",37,"fructose","Rib",42,"Fermenter",0.309206593262788,3.03210319216273
"757","E5",37,"ribose","Rib",42,"Fermenter",0.185995162311432,3.88083480837963
"758","E5",42,"glucose","Rib",42,"Fermenter",0.16070414659287,2.86509696835519
"759","E5",42,"galactose","Rib",42,"Fermenter",0.248862733887464,6.31395189620464
"760","E5",42,"fructose","Rib",42,"Fermenter",0.26830018940275,6.99785062491763
"761","E6",12,"glucose","Fru",37.7,"Fermenter",0.0917918840317974,6.23707173175042
"762","E6",12,"galactose","Fru",37.7,"Fermenter",0.0817689420846049,12.9254092854142
"763","E6",12,"fructose","Fru",37.7,"Fermenter",0.0862874906418949,20.6502327951888
"764","E6",12,"ribose","Fru",37.7,"Fermenter",0.0621803723241471,38.2923698480092
"765","E6",22,"glucose","Fru",37.7,"Fermenter",0.198830943321473,1.8861898558032
"766","E6",22,"galactose","Fru",37.7,"Fermenter",0.197300913888483,4.52182578545049
"767","E6",22,"fructose","Fru",37.7,"Fermenter",0.177775241941789,4.85079282147116
"768","E6",22,"ribose","Fru",37.7,"Fermenter",0.0987224320484133,-11658.8054523365
"769","E6",30,"glucose","Fru",37.7,"Fermenter",0.217140013040292,1.55509906849844
"770","E6",30,"galactose","Fru",37.7,"Fermenter",0.149019379376333,1.40186718377866
"771","E6",30,"fructose","Fru",37.7,"Fermenter",0.219817980704851,3.51629912372543
"772","E6",30,"ribose","Fru",37.7,"Fermenter",0.193088704619395,3.86256506885381
"773","E6",37,"glucose","Fru",37.7,"Fermenter",0.30787631503268,2.70843973397678
"774","E6",37,"galactose","Fru",37.7,"Fermenter",0.156598012944025,22.9334576819239
"775","E6",37,"fructose","Fru",37.7,"Fermenter",0.171739642919448,6.00855195946011
"776","E6",37,"ribose","Fru",37.7,"Fermenter",0.147242666492155,13.0108589924717
"777","E6",42,"glucose","Fru",37.7,"Fermenter",0.123278291692761,7.09963825715774
"778","E6",42,"galactose","Fru",37.7,"Fermenter",0.0764036298282872,8.25125759492103
"779","E6",42,"fructose","Fru",37.7,"Fermenter",0.132370703569106,23.7534566232235
"780","E7",12,"glucose","Rib",37.7,"Fermenter",0.0992274819845717,6.85985181687303
"781","E7",12,"galactose","Rib",37.7,"Fermenter",0.0773187948399331,13.0221969291138
"782","E7",12,"fructose","Rib",37.7,"Fermenter",0.0905378221299034,28.9921437065313
"783","E7",12,"ribose","Rib",37.7,"Fermenter",0.0162102797274302,36.9022933068949
"784","E7",22,"glucose","Rib",37.7,"Fermenter",0.204523671982707,2.65209067393604
"785","E7",22,"galactose","Rib",37.7,"Fermenter",0.224382614728537,5.71584771691637
"786","E7",22,"fructose","Rib",37.7,"Fermenter",0.184435516280305,7.09407570017152
"787","E7",22,"ribose","Rib",37.7,"Fermenter",0.105366339522171,19.5063420600344
"788","E7",30,"glucose","Rib",37.7,"Fermenter",0.173664201622748,1.86864806043854
"789","E7",30,"galactose","Rib",37.7,"Fermenter",0.165981641788852,1.35046590015342
"790","E7",30,"fructose","Rib",37.7,"Fermenter",0.187812012156907,2.14523597367501
"791","E7",30,"ribose","Rib",37.7,"Fermenter",0.160533728185693,5.91912473218872
"792","E7",37,"glucose","Rib",37.7,"Fermenter",0.319448733674537,0.373455113361155
"793","E7",37,"galactose","Rib",37.7,"Fermenter",0.251524584147376,2.19879135952138
"794","E7",37,"fructose","Rib",37.7,"Fermenter",0.381551349206258,2.69913182228283
"795","E7",37,"ribose","Rib",37.7,"Fermenter",0.232093731692874,1.85669350137942
"796","E7",42,"glucose","Rib",37.7,"Fermenter",0.159157031193607,3.14390036164642
"797","E7",42,"galactose","Rib",37.7,"Fermenter",0.310156592991969,9.27801924857891
"798","E7",42,"fructose","Rib",37.7,"Fermenter",0.299847878589059,5.05278663315185
"799","E8",12,"glucose","Fru",30,"Fermenter",0.103030975488766,25.4530970427663
"800","E8",12,"galactose","Fru",30,"Fermenter",0.125932669153006,27.5023253604113
"801","E8",12,"fructose","Fru",30,"Fermenter",0.105636834817694,46.3753263554573
"802","E8",12,"ribose","Fru",30,"Fermenter",0.0284878357609976,36.1768647634354
"803","E8",22,"glucose","Fru",30,"Fermenter",0.227876609392969,8.37705660739862
"804","E8",22,"galactose","Fru",30,"Fermenter",0.216988663873646,8.91959533451447
"805","E8",22,"fructose","Fru",30,"Fermenter",0.158187337841157,6.34567127545757
"806","E8",22,"ribose","Fru",30,"Fermenter",0.0888220333446776,6089.93026341165
"807","E8",30,"glucose","Fru",30,"Fermenter",0.195973436295213,2.62124901901599
"808","E8",30,"galactose","Fru",30,"Fermenter",0.175353746127448,1.57115810467145
"809","E8",30,"fructose","Fru",30,"Fermenter",0.190091191979947,3.08576948399904
"810","E8",30,"ribose","Fru",30,"Fermenter",0.187186003808102,3.80703430862093
"811","E8",37,"glucose","Fru",30,"Fermenter",0.287939048463264,2.24380487535827
"812","E8",37,"galactose","Fru",30,"Fermenter",0.22027441806648,8.86820663420279
"813","E8",37,"fructose","Fru",30,"Fermenter",0.15318999826751,5.62376448816208
"814","E8",37,"ribose","Fru",30,"Fermenter",0.235661647337702,8.05060822487173
"815","E8",42,"glucose","Fru",30,"Fermenter",0.105768402424047,22.1600123333406
"816","E8",42,"galactose","Fru",30,"Fermenter",0.152007089116428,16.941622599056
"817","E8",42,"fructose","Fru",30,"Fermenter",0.160948787390031,15.9405787880531
"818","E9",12,"glucose","Rib",30,"Fermenter",0.119926865841379,9.09042271431294
"819","E9",12,"galactose","Rib",30,"Fermenter",0.10736993225729,16.0997817372673
"820","E9",12,"fructose","Rib",30,"Fermenter",0.0922321491562703,15.0881137077732
"821","E9",12,"ribose","Rib",30,"Fermenter",0.0901411282553588,21.0281860955517
"822","E9",22,"glucose","Rib",30,"Fermenter",0.169980997063133,6.06491581561856
"823","E9",22,"galactose","Rib",30,"Fermenter",0.0989700099554588,6.88327318363598
"824","E9",22,"fructose","Rib",30,"Fermenter",0.108236339143844,7.34570689446199
"825","E9",22,"ribose","Rib",30,"Fermenter",0.0460895229798102,653227.199086805
"826","E9",30,"glucose","Rib",30,"Fermenter",0.206770510438064,3.10343768141939
"827","E9",30,"galactose","Rib",30,"Fermenter",0.152845158629427,2.61154668326219
"828","E9",30,"fructose","Rib",30,"Fermenter",0.174333733873822,3.22041669638228
"829","E9",30,"ribose","Rib",30,"Fermenter",0.199656467463945,6.27548047391028
"830","E9",37,"glucose","Rib",30,"Fermenter",0.206795929755774,2.99958948473045
"831","E9",37,"galactose","Rib",30,"Fermenter",0.200907078259872,1.9713122331645
"832","E9",37,"fructose","Rib",30,"Fermenter",0.315613106285241,3.20230863450042
"833","E9",37,"ribose","Rib",30,"Fermenter",0.295067149071284,3.46070866509366
"834","E9",42,"glucose","Rib",30,"Fermenter",0.0402858060622911,-0.520521297438892
"835","E9",42,"galactose","Rib",30,"Fermenter",0.0112964646641432,-0.217155164096499
"836","E9",42,"fructose","Rib",30,"Fermenter",0.0216850708939769,1.38199354953985
"837","F10",12,"glucose","Fru",22,"Fermenter",0.117308678771412,11.9809370604924
"838","F10",12,"galactose","Fru",22,"Fermenter",0.122424421098142,13.0630784858181
"839","F10",12,"fructose","Fru",22,"Fermenter",0.101354852244829,21.2609647072255
"840","F10",12,"ribose","Fru",22,"Fermenter",0.0901237994690589,24.5104809822986
"841","F10",22,"glucose","Fru",22,"Fermenter",0.194121861391732,1.18978111201907
"842","F10",22,"galactose","Fru",22,"Fermenter",0.184773082457145,4.76767799844308
"843","F10",22,"fructose","Fru",22,"Fermenter",0.171029522642959,4.99090243377353
"844","F10",22,"ribose","Fru",22,"Fermenter",0.118748256803333,-187.338554481468
"845","F10",30,"glucose","Fru",22,"Fermenter",0.159197473220372,2.62117756185721
"846","F10",30,"galactose","Fru",22,"Fermenter",0.169215389774987,3.09336161997237
"847","F10",30,"fructose","Fru",22,"Fermenter",0.164686862623178,3.86531557343055
"848","F10",30,"ribose","Fru",22,"Fermenter",0.197824408508607,5.92015401554738
"849","F10",37,"glucose","Fru",22,"Fermenter",0.217444799453615,17.1383180575499
"850","F10",37,"galactose","Fru",22,"Fermenter",0.256096265484482,3.04166049777281
"851","F10",37,"fructose","Fru",22,"Fermenter",0.27577470623788,3.07576156229961
"852","F10",37,"ribose","Fru",22,"Fermenter",0.290389729936539,3.67210453441315
"853","F10",42,"glucose","Fru",22,"Fermenter",0.00107971308693222,-16.4782223433117
"854","F10",42,"galactose","Fru",22,"Fermenter",-0.000343444318540572,30.0060539913343
"855","F10",42,"fructose","Fru",22,"Fermenter",-0.000755942415754614,31.2785162154807
"856","F11",12,"glucose","Rib",22,"Fermenter",0.0892210422175505,8.31832627637913
"857","F11",12,"galactose","Rib",22,"Fermenter",0.0826412214565566,13.7106563855038
"858","F11",12,"fructose","Rib",22,"Fermenter",0.0880726415614904,21.9858659777567
"859","F11",12,"ribose","Rib",22,"Fermenter",0.0723855185816491,47.3487517049542
"860","F11",22,"glucose","Rib",22,"Fermenter",0.196674137681032,2.33307697518364
"861","F11",22,"galactose","Rib",22,"Fermenter",0.198148933225352,4.37377177707591
"862","F11",22,"fructose","Rib",22,"Fermenter",0.165167922414776,5.4807120627864
"863","F11",22,"ribose","Rib",22,"Fermenter",0.104087965056021,7.1637241684877
"864","F11",30,"glucose","Rib",22,"Fermenter",0.218982748967944,0.130379970762822
"865","F11",30,"galactose","Rib",22,"Fermenter",0.180947138361156,0.881896012756995
"866","F11",30,"fructose","Rib",22,"Fermenter",0.204594510063286,3.30201423402941
"867","F11",30,"ribose","Rib",22,"Fermenter",0.19423123517163,3.96094793732485
"868","F11",37,"glucose","Rib",22,"Fermenter",0.35306384886881,3.28123568001987
"869","F11",37,"galactose","Rib",22,"Fermenter",0.236224170703147,3.64329712349193
"870","F11",37,"fructose","Rib",22,"Fermenter",0.323543415401604,3.71871533027738
"871","F11",37,"ribose","Rib",22,"Fermenter",0.313419422298252,3.86917891471348
"872","F11",42,"glucose","Rib",22,"Fermenter",0.0226860201497954,-0.497737199154341
"873","F11",42,"galactose","Rib",22,"Fermenter",0.135181767846777,19.1102590010753
"874","F11",42,"fructose","Rib",22,"Fermenter",0.162088017150448,4.59114563689712
"875","F2",12,"glucose","Fru",12.5,"Fermenter",0.107424939876653,9.92273507891222
"876","F2",12,"galactose","Fru",12.5,"Fermenter",0.106420224815977,8.7517024160429
"877","F2",12,"fructose","Fru",12.5,"Fermenter",0.123907282290658,14.631906363639
"878","F2",12,"ribose","Fru",12.5,"Fermenter",0.0662399205684647,23.6498276124963
"879","F2",22,"glucose","Fru",12.5,"Fermenter",0.20009164919522,1.256075204275
"880","F2",22,"galactose","Fru",12.5,"Fermenter",0.189773583734046,3.18306243520841
"881","F2",22,"fructose","Fru",12.5,"Fermenter",0.168231493385873,3.10267729237311
"882","F2",22,"ribose","Fru",12.5,"Fermenter",0.0895588402603986,-528445.539809269
"883","F2",30,"glucose","Fru",12.5,"Fermenter",0.255917693807896,2.28506984853413
"884","F2",30,"galactose","Fru",12.5,"Fermenter",0.206057847362006,1.43798545528865
"885","F2",30,"fructose","Fru",12.5,"Fermenter",0.230160729682792,2.91146282560456
"886","F2",30,"ribose","Fru",12.5,"Fermenter",0.221412813506902,5.5523836440501
"887","F2",37,"glucose","Fru",12.5,"Fermenter",0.222474999323914,25.6510870712993
"888","F2",37,"galactose","Fru",12.5,"Fermenter",0.0856712483191802,0.116321234731159
"889","F2",37,"fructose","Fru",12.5,"Fermenter",0.0970124541757966,0.0186710384941275
"890","F2",37,"ribose","Fru",12.5,"Fermenter",0.553514550539477,7.01029363910329
"891","F2",42,"glucose","Fru",12.5,"Fermenter",0.00132620069083781,28.2092943913742
"892","F2",42,"galactose","Fru",12.5,"Fermenter",-0.00114012276281282,52.4738196690639
"893","F2",42,"fructose","Fru",12.5,"Fermenter",-6.09361397204144e-05,66.0952601886696
"894","F3",12,"glucose","Rib",12.5,"Fermenter",0.112269102487185,8.70158584973114
"895","F3",12,"galactose","Rib",12.5,"Fermenter",0.107853879796153,6.17588158127637
"896","F3",12,"fructose","Rib",12.5,"Fermenter",0.117851419157845,11.2374930676526
"897","F3",12,"ribose","Rib",12.5,"Fermenter",0.0991551005083962,15.1858886828882
"898","F3",22,"glucose","Rib",12.5,"Fermenter",0.231469381300494,0.198409080273463
"899","F3",22,"galactose","Rib",12.5,"Fermenter",0.22042771536658,1.74294300582404
"900","F3",22,"fructose","Rib",12.5,"Fermenter",0.195267411002196,2.75395837850335
"901","F3",22,"ribose","Rib",12.5,"Fermenter",0.121125794707921,10.493932038374
"902","F3",30,"glucose","Rib",12.5,"Fermenter",0.249557535151773,3.83264247263625
"903","F3",30,"galactose","Rib",12.5,"Fermenter",0.191078242716706,2.67787283487046
"904","F3",30,"fructose","Rib",12.5,"Fermenter",0.233610062428615,1.16413477821993
"905","F3",30,"ribose","Rib",12.5,"Fermenter",0.242033693659679,4.40461881970343
"906","F3",37,"glucose","Rib",12.5,"Fermenter",0.0117570300332492,-0.0217064350938151
"907","F3",37,"galactose","Rib",12.5,"Fermenter",0.0922456322717505,1.75382875623951
"908","F3",37,"fructose","Rib",12.5,"Fermenter",0.0630394127040276,-0.0443703215061276
"909","F3",37,"ribose","Rib",12.5,"Fermenter",0.20509318612857,4.17747405995831
"910","F3",42,"glucose","Rib",12.5,"Fermenter",0.00289479007916741,28.3879590356755
"911","F3",42,"galactose","Rib",12.5,"Fermenter",-0.000114579181448212,29.905946998193
"912","F3",42,"fructose","Rib",12.5,"Fermenter",-0.000508063703396887,32.8974756695504
"913","F4",12,"glucose","Fru",42,"Fermenter",0.0919965112632132,11.1506407828272
"914","F4",12,"galactose","Fru",42,"Fermenter",0.0762096214981825,13.6236986290272
"915","F4",12,"fructose","Fru",42,"Fermenter",0.0817240829909465,24.411280070729
"916","F4",12,"ribose","Fru",42,"Fermenter",0.0336964611352339,40.2350691869975
"917","F4",22,"glucose","Fru",42,"Fermenter",0.173202851785675,0.955899101797438
"918","F4",22,"galactose","Fru",42,"Fermenter",0.195468670961168,4.50529110344332
"919","F4",22,"fructose","Fru",42,"Fermenter",0.149466523262774,4.31530546772583
"920","F4",22,"ribose","Fru",42,"Fermenter",0.0999332356865516,52.040713799193
"921","F4",30,"glucose","Fru",42,"Fermenter",0.275555600023316,0.183294158171822
"922","F4",30,"galactose","Fru",42,"Fermenter",0.214840757904235,0.150039571985979
"923","F4",30,"fructose","Fru",42,"Fermenter",0.248466735183727,1.15266276639399
"924","F4",30,"ribose","Fru",42,"Fermenter",0.201149066219058,5.74031530178081
"925","F4",37,"glucose","Fru",42,"Fermenter",0.318626302827889,0.398636596450648
"926","F4",37,"galactose","Fru",42,"Fermenter",0.190436039350503,0.109948703732389
"927","F4",37,"fructose","Fru",42,"Fermenter",0.28788859218432,0.364812531755165
"928","F4",37,"ribose","Fru",42,"Fermenter",0.314861144866791,3.64264775995723
"929","F4",42,"glucose","Fru",42,"Fermenter",0.245917486113943,6.95514778075178
"930","F4",42,"galactose","Fru",42,"Fermenter",0.235117538173341,4.02396687091912
"931","F4",42,"fructose","Fru",42,"Fermenter",0.300495373774974,6.23391595174171
"932","F5",12,"glucose","Rib",42,"Fermenter",0.0889378408897197,9.11054428961627
"933","F5",12,"galactose","Rib",42,"Fermenter",0.0843981121849003,10.6195332725186
"934","F5",12,"fructose","Rib",42,"Fermenter",0.0736690601068081,32.039654613068
"935","F5",12,"ribose","Rib",42,"Fermenter",0.00578896365241631,38.4802025925465
"936","F5",22,"glucose","Rib",42,"Fermenter",0.205234296803331,0.98594689532784
"937","F5",22,"galactose","Rib",42,"Fermenter",0.219559020036598,4.76301688064217
"938","F5",22,"fructose","Rib",42,"Fermenter",0.179998215128907,4.35275872662727
"939","F5",22,"ribose","Rib",42,"Fermenter",0.103403511031525,2.92660919633703
"940","F5",30,"glucose","Rib",42,"Fermenter",0.283417058192863,0.20304289129564
"941","F5",30,"galactose","Rib",42,"Fermenter",0.245889436747898,0.171857700665398
"942","F5",30,"fructose","Rib",42,"Fermenter",0.239151064085952,1.25167457569725
"943","F5",30,"ribose","Rib",42,"Fermenter",0.19045602638059,3.60235368403272
"944","F5",37,"glucose","Rib",42,"Fermenter",0.371827339744506,3.05122619341163
"945","F5",37,"galactose","Rib",42,"Fermenter",0.234510401982402,0.278025665141121
"946","F5",37,"fructose","Rib",42,"Fermenter",0.368314291354714,0.314027886145407
"947","F5",37,"ribose","Rib",42,"Fermenter",0.296946971990895,3.45896370369017
"948","F5",42,"glucose","Rib",42,"Fermenter",0.124020752540663,2.94020855739879
"949","F5",42,"galactose","Rib",42,"Fermenter",0.258932490337289,4.06254770904803
"950","F5",42,"fructose","Rib",42,"Fermenter",0.202857849593008,4.55475867525363
"951","F6",12,"glucose","Fru",37.7,"Fermenter",0.0922409991549709,7.57093413249742
"952","F6",12,"galactose","Fru",37.7,"Fermenter",0.085928957697458,10.1548562608543
"953","F6",12,"fructose","Fru",37.7,"Fermenter",0.0842829719213586,18.7249769576039
"954","F6",12,"ribose","Fru",37.7,"Fermenter",0.0610711171157153,37.3078890186034
"955","F6",22,"glucose","Fru",37.7,"Fermenter",0.142994733766048,2.76923318230142
"956","F6",22,"galactose","Fru",37.7,"Fermenter",0.111237677546016,7.79154505713102
"957","F6",22,"fructose","Fru",37.7,"Fermenter",0.1164993423902,8.19887229922893
"958","F6",22,"ribose","Fru",37.7,"Fermenter",0.0679866474845667,-371.24259210462
"959","F6",30,"glucose","Fru",37.7,"Fermenter",0.218594730182835,1.69408730780141
"960","F6",30,"galactose","Fru",37.7,"Fermenter",0.184607777207496,1.33304931640605
"961","F6",30,"fructose","Fru",37.7,"Fermenter",0.212306624545232,3.32462423067354
"962","F6",30,"ribose","Fru",37.7,"Fermenter",0.18480501200981,4.72813188471375
"963","F6",37,"glucose","Fru",37.7,"Fermenter",0.334794209349011,3.09568515399628
"964","F6",37,"galactose","Fru",37.7,"Fermenter",0.27394170655308,4.03641942795725
"965","F6",37,"fructose","Fru",37.7,"Fermenter",0.240840969790817,3.74202933313884
"966","F6",37,"ribose","Fru",37.7,"Fermenter",0.289521493522417,6.03370288665224
"967","F6",42,"glucose","Fru",37.7,"Fermenter",0.0498886074754059,3.80301157274566
"968","F6",42,"galactose","Fru",37.7,"Fermenter",0.00995310881268288,-2.81025848125898
