"","fit","se.fit","t","deriv.fit","deriv.sd","OD.frac","lOD","col","row","tmp"
"3829",-3.00438326027481,0.014799515090055,8.93793103398,0.447456397005781,0.012197019047571,0.250503493089469,-2.95324766194784,3,4,23
"3830",-2.9317073068302,0.0142102860617218,9.10344827535,0.430815280871311,0.0133126823807558,0.266772220263083,-2.87493157340829,3,4,23
"3831",-2.86173365368988,0.0137532095741045,9.26896551672,0.414803639693514,0.014082223321188,0.283623746001737,-2.80428580898304,3,4,23
"3832",-2.79435811189327,0.0135299443234489,9.43448275809,0.399421473492774,0.014458493736069,0.301101818275746,-2.73923131858578,3,4,23
"3833",-2.72947649247981,0.013595183651746,9.59999999946,0.384668782275764,0.014423488374965,0.319250185055424,-2.67829724295286,3,4,23
"3834",-2.6669846064889,0.0139389686706458,9.76551724083,0.370545566004708,0.0139794321361007,0.338112594311082,-2.62347929965194,3,4,23
"3835",-2.60677826495997,0.0144903386054943,9.9310344822,0.357051824715325,0.013149726238743,0.357732794013036,-2.5724272473175,3,4,23
"3836",-2.54875327893244,0.0151393775561504,10.09655172357,0.344187558418381,0.0119904232404716,0.378154532131599,-2.52672914464184,3,4,23
"3837",-2.49280545944573,0.01576277870151,10.26206896494,0.331952767043718,0.0106210371852825,0.399421556637085,-2.48314819677314,3,4,23
"3838",-2.43883061753926,0.0162422976382348,10.42758620631,0.320347450674946,0.00929500209015609,0.421577615499806,-2.44035402273894,3,4,23
"3839",-2.38672456425245,0.0164755590826666,10.59310344768,0.309371609257914,0.00851302104274347,0.444666456690077,-2.39755533058527,3,4,23
"3840",-2.3363866495083,0.0163899006342992,10.75862068905,0.298929020692107,0.00889989159358103,0.468722815474613,-2.35609136051719,3,4,23
"3841",-2.2877573627514,0.0160115912074815,10.92413793042,0.288706995824789,0.0101617038257314,0.493676654440797,-2.31719124538341,3,4,23
"3842",-2.24080373505321,0.0154391238759618,11.08965517179,0.278681485626247,0.0116395451190802,0.519390340899026,-2.27886856637673,3,4,23
"3843",-2.19549323984561,0.0147919197949568,11.25517241316,0.26885249008626,0.0129738042922311,0.545725115571744,-2.24431618487007,3,4,23
"3844",-2.15179335056048,0.0141998729156561,11.42068965453,0.259220009252029,0.0139971877447798,0.572542219181398,-2.20727491318972,3,4,23
"3845",-2.10967154062972,0.0137868370336712,11.5862068959,0.2497840431135,0.0146324091887315,0.599702892450433,-2.16718045598784,3,4,23
"3846",-2.06909528348521,0.0136450097596845,11.75172413727,0.240544591620759,0.0148453863378877,0.627068376101296,-2.11693574610742,3,4,23
"3847",-2.03003205255884,0.0138080078646057,11.91724137864,0.231501654849876,0.0146269326988337,0.65449991085643,-2.06042353584407,3,4,23
"3848",-1.9924493212825,0.0142392540673666,12.08275862001,0.222655232721276,0.0139881416292542,0.681858737438284,-2.0189110419398,3,4,23
"3849",-1.95631456308808,0.0148447250818999,12.24827586138,0.214005325305108,0.0129656529395707,0.709006096569302,-1.96969067772072,3,4,23
"3850",-1.92159525140746,0.0155001851080111,12.41379310275,0.205551932547932,0.0116409295648652,0.73580322897193,-1.90313805721144,3,4,23
"3851",-1.88825885967254,0.0160764443903711,12.57931034412,0.197295054514925,0.0101884935699722,0.762111375368613,-1.87015353665607,3,4,23
"3852",-1.85627286131519,0.0164554613204017,12.74482758549,0.189234691111937,0.00897790539375703,0.787791776481798,-1.87862540224972,3,4,23
"3853",-1.82560512779274,0.016540171108985,12.91034482686,0.181338369644,0.00866890691086593,0.812705588438461,-1.83885107676191,3,4,23
"3854",-1.79628815994108,0.0162988015064099,13.07586206823,0.172721425406888,0.0095573503431435,0.836700231176108,-1.80667008196381,3,4,23
"3855",-1.76848998625371,0.0158074915022162,13.2413793096,0.16298620593255,0.0109800427514958,0.859594319874653,-1.76667668886059,3,4,23
"3856",-1.7423957005643,0.0151770160140646,13.40689655097,0.15213271120709,0.0124176768042688,0.881202842683227,-1.7136879338079,3,4,23
"3857",-1.7181903967065,0.0145344839600543,13.57241379234,0.140160941211495,0.0136152983410606,0.901340787750961,-1.68685905940269,3,4,23
"3858",-1.69605916851397,0.0140107204822875,13.73793103371,0.127070896012748,0.0144548739136,0.919823143226986,-1.68416145863004,3,4,23
"3859",-1.67618710982037,0.0137187448515626,13.90344827508,0.112862575544421,0.0148820910397391,0.936464897260433,-1.64196110413966,3,4,23
"3860",-1.65875931445935,0.0137253146505419,14.06896551645,0.0975359798871389,0.0148755071126894,0.951081038000432,-1.56781623774328,3,4,23
"3861",-1.64396087626457,0.01402909332168,14.23448275782,0.0810911089225707,0.0144356493954954,0.963486553596116,-1.57551969423064,3,4,23
"3862",-1.6319768890697,0.0145611472655087,14.39999999919,0.0635279627244717,0.0135852322537888,0.973496432196613,-1.57793924537473,3,4,23
"3863",-1.62299244670838,0.0152073762528668,14.56551724056,0.0448465412663396,0.0123806410275122,0.980925661951055,-1.58328295495725,3,4,23
"3864",-1.61719264301428,0.0158368909939263,14.73103448193,0.0250468446129917,0.0109438940242489,0.985589231008574,-1.62201669464096,3,4,23
"3865",-1.61476257182105,0.0163231738590846,14.8965517233,0.00412887264188477,0.00953769143755985,0.987302127518299,-1.60993803747578,3,4,23
"3866",-1.61588732696235,0.0165564567831638,15.06206896467,-0.0179073745404194,0.00869181481214646,0.985879339629362,-1.62049885979353,3,4,23
"3867",-1.62069563244816,0.0164620962029983,15.22758620604,-0.039748176697379,0.0090591013312301,0.981187964345623,-1.63526867246862,3,4,23
"3868",-1.62886854056919,0.0160742196456121,15.39310344741,-0.0584714764157269,0.0103092853580206,0.973508931091587,-1.66547930331773,3,4,23
"3869",-1.6398736213976,0.0154925678701153,15.55862068878,-0.0739700687381371,0.0117805717019134,0.96332051448795,-1.68631895677006,3,4,23
"3870",-1.65317713025747,0.0148377780128699,15.72413793015,-0.086243953638081,0.013109273101283,0.951102204522282,-1.69990981559818,3,4,23
"3871",-1.66824532247291,0.0142410778099223,15.88965517152,-0.0952931310991273,0.0141249005616152,0.937333491182151,-1.70981088658089,3,4,23
"3872",-1.68454445336799,0.0138272612543526,16.05517241289,-0.101117601194279,0.0147483170969683,0.922493864455127,-1.72036947314138,3,4,23
"3873",-1.7015407782668,0.0136884491306159,16.22068965426,-0.10371736386282,0.0149445159166552,0.90706281432878,-1.7321706778164,3,4,23
"3874",-1.71870055249344,0.0138568167632557,16.38620689563,-0.103092419077015,0.0147040480932553,0.89151983079068,-1.74239803969033,3,4,23
"3875",-1.73549003137198,0.0142933149271024,16.551724137,-0.0992427668901001,0.0140384160597239,0.876344403828396,-1.75851813544825,3,4,23
"3876",-1.75137547022653,0.0149012242132655,16.71724137837,-0.0921684072918177,0.0129857388642406,0.862016023429496,-1.76609172247948,3,4,23
"3877",-1.76582312438116,0.0155540314947782,16.88275861974,-0.0818693402780694,0.0116312593960149,0.849014179581551,-1.76901998225857,3,4,23
"3878",-1.77829924915997,0.0161209058714652,17.04827586111,-0.0683455658336081,0.0101588137199911,0.83781836227213,-1.77549249676418,3,4,23
"3879",-1.78827009988704,0.01648280912266,17.21379310248,-0.0515970839909139,0.00895896596149785,0.828908061488803,-1.7772650230776,3,4,23
"3880",-1.79520744310271,0.0165429552631408,17.37931034385,-0.0319236214289819,0.00871537522453848,0.822757773880963,-1.78260153144329,3,4,23
"3881",-1.79891371832237,0.0162797629579827,17.54482758522,-0.0132209734491209,0.00964409111654573,0.819542395807497,-1.78260153144329,3,4,23
"3882",-1.79970390817272,0.0157738548873145,17.71034482659,0.00331227903147137,0.0110656503530318,0.818972443176998,-1.7772650230776,3,4,23
"3883",-1.79793708501048,0.0151364622263316,17.87586206796,0.0176761360668999,0.0124836084245515,0.820718485192663,-1.77313400510489,3,4,23
"3884",-1.79397232119236,0.0144946150542048,18.04137930933,0.0298705975701743,0.0136549064832712,0.824451091057684,-1.77019369131349,3,4,23
"3885",-1.78816868907507,0.0139782334641914,18.2068965507,0.0398956636301035,0.0144664797974853,0.829840829975256,-1.76258909192828,3,4,23
"3886",-1.78088526101532,0.0136982214275591,18.37241379207,0.0477513341487072,0.0148660914754367,0.836558271148574,-1.76200651107871,3,4,23
"3887",-1.77248110936982,0.013718050451288,18.53793103344,0.0534376091838179,0.0148332037443992,0.844273983780831,-1.75967957576464,3,4,23
"3888",-1.76331530649529,0.0140327909919808,18.70344827481,0.0569544887678597,0.0143687650977951,0.852658537075222,-1.75273108226058,3,4,23
