"","well","SangerID","carbon.x","temperature","color","tmp","Acetate","Lactate","CorrectedOD","CellNperML","Cacid","Tmatches","glucose","glucose_consumption","Cglucose_consumption","Cglucose_consumption_percell","Cacid_percell","acid_glu_ratio","acid_glu_ratio_per_cell","carbon_source","Fermenter","mean_r","mean_lag","ID","rmax","topt","a","rssq","carbon.y","temp_origin","fermenter","subopt","high_temp"
"118","E7","928","Rib",37,"blue",30,4.544930226,0.311186876,0.04036875,1091954503,10.02342108,"No",0.149017533,0.558470003973684,55.2559560912972,5.06028007023084e-11,9.17933948022741e-12,0.181399830697685,0.181399830697685,"glucose","Fermenter",0.173664201622748,1.86864806043854,"E7_glucose_37_Fermenter",0.398627434279843,33.4842560496489,10.9935534097186,0.0303036671380292,"glucose",37,"Fermenter",FALSE,FALSE
"119","E8","940","Fru",30,"blue",30,6.834922343,0.806977796,0.07016875,1898029603,16.09077807,"Yes",0.151516439,0.555971097973684,55.0087101528765,2.89820085344983e-11,8.47762229027784e-12,0.292513276993436,0.292513276993436,"glucose","Fermenter",0.195973436295213,2.62124901901599,"E8_glucose_30_Fermenter",0.417277818003061,31.3456302682761,10.2983825498394,0.0116490298230108,"glucose",30,"Fermenter",FALSE,FALSE
"120","E9","943","Rib",30,"blue",30,4.98992122,0.573923084,0.06936875,1876390003,11.70161169,"Yes",0.134118031,0.573369505973684,56.7301377347807,3.02336601900883e-11,6.23623642808334e-12,0.206267993649271,0.206267993649271,"glucose","Fermenter",0.206770510438064,3.10343768141939,"E9_glucose_30_Fermenter",0.477381823307382,30.9362351244311,9.77211782980212,0.174323002874565,"glucose",30,"Fermenter",FALSE,FALSE
"121","E10","949","Fru",22,"blue",30,6.612426845,1.453374825,0.07396875,2000817703,17.58497817,"No",0.175322034,0.532165502973684,52.6533447748119,2.63159130868665e-11,8.78889573179671e-12,0.333976469020297,0.333976469020297,"glucose","Fermenter",0.146159845991672,3.02591608801967,"E10_glucose_22_Fermenter",0.342348929500082,42,30.6191368520211,0.0299906854295614,"glucose",22,"Fermenter",FALSE,FALSE
"122","E11","951","Rib",22,"blue",30,7.266221306,0.244128681,0.03426875,926952553.1,15.26482866,"No",0.129845095,0.577642441973684,57.1529091680126,6.16567794941354e-11,1.64677562071003e-11,0.26708751806712,0.26708751806712,"glucose","Fermenter",0.154918805891567,0.764910609569699,"E11_glucose_22_Fermenter",0.322230782845402,24.6532827013208,13.8715646590296,0.0326047039345024,"glucose",22,"Fermenter",TRUE,FALSE
"123","F2","893","Fru",12,"blue",30,10.85373776,0.999357864,0.01796875,486045703.1,24.7055491,"No",0.138096561,0.569390975973684,56.3364953235076,1.1590781476761e-10,5.08296831808778e-11,0.438535428200325,0.438535428200325,"glucose","Fermenter",0.255917693807896,2.28506984853413,"F2_glucose_12_Fermenter",0.424879694718602,29.934605245618,7.11657444152811,0.0259867476783254,"glucose",12,"Fermenter",TRUE,FALSE
"124","F3","897","Rib",12,"blue",30,10.76299889,0.396933421,0.01826875,494160553.1,22.71679805,"No",0.148161032,0.559326504973684,55.3406997325159,1.11989310731804e-10,4.59704804592182e-11,0.410489895498241,0.410489895498241,"glucose","Fermenter",0.249557535151773,3.83264247263625,"F3_glucose_12_Fermenter",0.517562573343819,26.7029535247946,3.9993472537991,0.0143338349632789,"glucose",12,"Fermenter",TRUE,FALSE
"125","F4","809","Fru",42,"blue",30,9.557468273,0.113310235,0.02806875,759245653.1,19.45486725,"No",0.147348872,0.560138664973684,55.4210562010456,7.29948943069499e-11,2.56239428840531e-11,0.351037468131705,0.351037468131705,"glucose","Fermenter",0.275555600023316,0.183294158171822,"F4_glucose_40_Fermenter",0.51982222263125,34.3526923546595,9.26109664108894,0.00576775544873706,"glucose",40,"Fermenter",FALSE,FALSE
"126","F5","913","Rib",42,"blue",30,10.20560301,0.278207436,0.06306875,1705978153,21.24582834,"No",0.150200181,0.557287355973684,55.1389429205011,3.23210135039174e-11,1.24537517099142e-11,0.385314393325096,0.385314393325096,"glucose","Fermenter",0.283417058192863,0.20304289129564,"F5_glucose_40_Fermenter",0.559043728545321,32.3670996206672,7.425328951783,0.0179900280569528,"glucose",40,"Fermenter",FALSE,FALSE
"127","F6","925","Fru",37,"blue",30,11.2426186,1.168652324,0.07036875,1903439503,25.99119418,"No",0.191366493,0.516121043973684,51.0658791711008,2.68282123443462e-11,1.36548569781364e-11,0.508973792322544,0.508973792322544,"glucose","Fermenter",0.218594730182835,1.69408730780141,"F6_glucose_37_Fermenter",0.44918578096164,31.8774295488331,6.96771412497306,0.0303204002495637,"glucose",37,"Fermenter",FALSE,FALSE
"128","F7","929","Rib",37,"blue",30,7.068630865,0.214447185,0.03516875,951297103.1,14.78060329,"No",0.143932787,0.563554749973684,55.7590493634734,5.86137066766743e-11,1.55373155682219e-11,0.265079901087454,0.265079901087454,"glucose","Fermenter",0.291978959362585,0.166948341544231,"F7_glucose_37_Fermenter",0.560031445669085,34.2335950216428,8.48659768594117,0.00709001619910581,"glucose",37,"Fermenter",FALSE,FALSE
"129","F8","941","Fru",30,"blue",30,9.03896048,0.967477738,0.07046875,1906144453,20.98035417,"Yes",0.156695353,0.550792183973684,54.4962997413084,2.85898058017266e-11,1.1006696862339e-11,0.38498676551606,0.38498676551606,"glucose","Fermenter",0.20236815320182,2.79952639000579,"F8_glucose_30_Fermenter",0.426799372394776,33.59243571834,11.6017949070346,0.00843232234611726,"glucose",30,"Fermenter",FALSE,FALSE
"130","F9","944","Rib",30,"blue",30,10.37411805,1.528128223,0.06896875,1865570203,25.33262077,"Yes",0.154745308,0.552742228973684,54.6892404545595,2.93150267765933e-11,1.35790230403889e-11,0.463210323629352,0.463210323629352,"glucose","Fermenter",0.233216438278465,0.127615795350174,"F9_glucose_30_Fermenter",0.450367481595909,31.4425383921454,7.64657173933072,0.0441684907825391,"glucose",30,"Fermenter",FALSE,FALSE
"131","F10","950","Fru",22,"blue",30,6.057540669,0.357358093,0.03706875,1002691153,13.18715562,"No",0.14320231,0.564285226973684,55.8313239793893,5.5681476606575e-11,1.3151762215658e-11,0.236196362186721,0.236196362186721,"glucose","Fermenter",0.159197473220372,2.62117756185721,"F10_glucose_22_Fermenter",0.323844527388984,22.3274198056247,14.1608899509065,0.0207205099835442,"glucose",22,"Fermenter",TRUE,FALSE
"132","F11","952","Rib",22,"blue",30,4.346464951,0.900419543,0.06586875,1781716753,11.39418853,"No",0.148933516,0.558554020973684,55.2642688737741,3.10174267490732e-11,6.39506167903221e-12,0.206176409499324,0.206176409499324,"glucose","Fermenter",0.218982748967944,0.130379970762822,"F11_glucose_22_Fermenter",0.471511947963146,31.355774827401,7.33517045929444,0.0535016397125369,"glucose",22,"Fermenter",FALSE,FALSE
"133","G9","942","Fru",30,"blue",30,13.70553062,1.852426053,0.06466875,1749257353,32.9683394,"Yes",0.195095306,0.512392230973684,50.6969441773955,2.89819814622757e-11,1.88470492025995e-11,0.650302299969783,0.650302299969783,"glucose","Fermenter",0.241459949835723,0.131916846010648,"G9_glucose_30_Fermenter",0.418594608216378,31.2200687397064,8.99086068654307,0.0324367781087834,"glucose",30,"Fermenter",FALSE,FALSE
"134","G11","953","Rib",22,"blue",30,17.98321991,1.138970828,0.05156875,1394908903,39.38335231,"No",0.157570874,0.549916662973684,54.4096742294836,3.90058978851349e-11,2.8233637497975e-11,0.723829959795254,0.723829959795254,"glucose","Fermenter",0.219281875824986,0.118447817621554,"G11_glucose_22_Fermenter",0.308117078861006,16.100257852599,19.8563694526689,0.0129175427885201,"glucose",22,"Fermenter",TRUE,FALSE
"135","A2","894","Glu",12,"blue",37,5.613907458,0,0.0032,86558400,11.22781492,"No",0.165808219,0.541679317973684,53.5946575403324,6.1917338514035e-10,1.29713753026858e-10,0.209495039903008,0.209495039903008,"glucose","Fermenter",5.68152313894682e-12,5153.5752436786,"A2_glucose_12_Fermenter",0.645049650720963,26.3754179251936,3.07153869101788,0.0149456064668825,"glucose",12,"Fermenter",TRUE,FALSE
"136","A4","900","Glu",42,"blue",37,11.42714282,8.519708271,0.0676,1828546200,48.41341045,"No",0.147726027,0.559761509973684,55.3837398546504,3.02884006182892e-11,2.64764491321029e-11,0.874144840652809,0.874144840652809,"glucose","Fermenter",0.326840710024446,3.74838657372386,"A4_glucose_40_Fermenter",0.354914271632177,38.8876364350134,14.2408059965644,0.00123689375846948,"glucose",40,"Fermenter",FALSE,FALSE
"137","A5","904","Gal",42,"blue",37,13.33847915,2.74877609,0.0658,1779857100,34.92328657,"No",0.003068493,0.704419043973684,69.6963981713108,3.91584235449637e-11,1.96213991392905e-11,0.501077351001124,0.501077351001124,"glucose","Fermenter",0.265547223165212,0.281008946933971,"A5_glucose_40_Fermenter",0.560612416406961,42,15.4774759690439,0.0113133386261399,"glucose",40,"Fermenter",FALSE,FALSE
"138","A6","916","Glu",37,"blue",37,9.628043858,2.013652717,0.0648,1752807600,25.29704587,"Yes",0.005808219,0.701679317973684,69.4253250993803,3.96080694192451e-11,1.44323004247585e-11,0.364377780497074,0.364377780497074,"glucose","Fermenter",0.30935846538892,0.198439683485107,"A6_glucose_37_Fermenter",0.615733400534081,42,15.7589130722415,0.0792179830758047,"glucose",37,"Fermenter",FALSE,FALSE
"139","A7","920","Gal",37,"blue",37,11.02440874,3.059707633,0.0647,1750102650,31.22794038,"Yes",0.004164384,0.703323152973684,69.5879688831736,3.97622213092321e-11,1.78434907118162e-11,0.448754876470477,0.448754876470477,"glucose","Fermenter",0.16856859304659,0.22890484703659,"A7_glucose_37_Fermenter",0.556871802452878,42,16.149047138765,0.0568326428492814,"glucose",37,"Fermenter",FALSE,FALSE
"140","A8","932","Glu",30,"blue",37,9.977960354,3.153735042,0.0817,2209944150,29.41712583,"No",0.004712329,0.702775207973684,69.5337542885759,3.14640323777304e-11,1.33112530603997e-11,0.423062527415309,0.423062527415309,"glucose","Fermenter",0.209496644766477,5.77214844258781,"A8_glucose_30_Fermenter",0.332428121736282,30.9392931730922,7.5702601502773,0.0348890731526114,"glucose",30,"Fermenter",TRUE,FALSE
"141","A9","936","Gal",30,"blue",37,11.00460215,3.992502263,0.0768,2077401600,33.98671108,"No",0.101662198,0.605825338973684,59.9413721258744,2.88540126886753e-11,1.63602026108e-11,0.566999217312365,0.566999217312365,"glucose","Fermenter",0.317742870930123,2.90616586866906,"A9_glucose_30_Fermenter",0.393762209218432,29.2550517741263,8.47241587942261,0.0264432686617904,"glucose",30,"Fermenter",TRUE,FALSE
"142","A10","945","Glu",22,"blue",37,7.805837203,1.015679998,0.0551,1490427450,18.6587144,"No",0.132383562,0.575103974973684,56.9017489980962,3.81781407730354e-11,1.25190356632253e-11,0.327911087594588,0.327911087594588,"glucose","Fermenter",0.180916961184078,6.51116209474811,"A10_glucose_22_Fermenter",0.38562563854326,22.0548881616896,13.0736025205923,0.01897125123182,"glucose",22,"Fermenter",TRUE,FALSE
"143","A11","947","Gal",22,"blue",37,9.519107591,1.184501935,0.0493,1333540350,22.59172099,"No",0.184438356,0.523049180973684,51.7513606314167,3.88074951248507e-11,1.6941160415581e-11,0.436543517201464,0.436543517201463,"glucose","Fermenter",0.185139762636455,15.3354377557185,"A11_glucose_22_Fermenter",0.349742058586689,24.4855272003578,12.0539338289101,0.0307636713115071,"glucose",22,"Fermenter",TRUE,FALSE
"144","B4","901","Glu",42,"blue",37,10.26845707,2.293597955,0.0546,1476902700,27.417708,"No",0.009643836,0.697843700973684,69.0458227393126,4.67504208227886e-11,1.85643292547302e-11,0.397094377505175,0.397094377505175,"glucose","Fermenter",0.335465006271321,0.287114352924674,"B4_glucose_40_Fermenter",0.543351055469832,42,16.2919685570738,0.0227963387497514,"glucose",40,"Fermenter",FALSE,FALSE
"145","B5","905","Gal",42,"blue",37,10.58536257,1.506118411,0.06,1622970000,25.68908038,"No",0.002520548,0.704966988973684,69.7506127659086,4.29771423784226e-11,1.58284382212857e-11,0.368298992099405,0.368298992099405,"glucose","Fermenter",0.367685442916292,0.24590753645327,"B5_glucose_40_Fermenter",0.524726675580153,35.5281580861578,11.0488618733327,0.00414607837452519,"glucose",40,"Fermenter",TRUE,FALSE
"146","B6","917","Glu",37,"blue",37,8.310905352,2.679324027,0.0523,1414688850,24.65978279,"Yes",0.008547945,0.698939591973684,69.1542520274498,4.88830119976204e-11,1.74312413574193e-11,0.356590984169876,0.356590984169876,"glucose","Fermenter",0.344482977487986,0.260381554963812,"B6_glucose_37_Fermenter",0.470270751902584,33.6830696245961,9.97122509935006,0.0127206325600839,"glucose",37,"Fermenter",TRUE,FALSE
"147","B7","921","Gal",37,"blue",37,9.78979771,3.225324091,0.0738,1996253100,29.25556769,"Yes",0.011287671,0.696199865973684,68.8831789555193,3.45062351840653e-11,1.46552397038231e-11,0.424712798300025,0.424712798300025,"glucose","Fermenter",0.322773216809023,2.63254848660299,"B7_glucose_37_Fermenter",0.428754036634501,32.7748846427206,9.97138943008838,0.0247633086906964,"glucose",37,"Fermenter",TRUE,FALSE
"148","B8","933","Glu",30,"blue",37,8.85228559,1.731570492,0.0748,2023302600,22.89928266,"No",0.015671233,0.691816303973684,68.4494620008539,3.38305609852198e-11,1.13177745434618e-11,0.334542916637012,0.334542916637012,"glucose","Fermenter",0.252996860131768,2.52208637533916,"B8_glucose_30_Fermenter",0.272424845646873,33.3880443377732,16.9493558215255,0.0170857141474662,"glucose",30,"Fermenter",TRUE,FALSE
"149","B9","937","Gal",30,"blue",37,6.478795399,2.772282942,0.0746,2017892700,21.27443963,"No",-0.000219178,0.707706714973684,70.0216858378391,3.47004009865535e-11,1.05428993474232e-11,0.303826441415146,0.303826441415146,"glucose","Fermenter",0.282684720224891,0.260218324990378,"B9_glucose_30_Fermenter",0.45202333459623,33.1177805033243,9.74477149196107,0.0164667594075266,"glucose",30,"Fermenter",TRUE,FALSE
"150","B10","946","Glu",22,"blue",37,8.68392954,2.581022646,0.0697,1885350150,25.11092702,"No",-0.000219178,0.707706714973684,70.0216858378391,3.71398839827388e-11,1.33189726163068e-11,0.358616430317795,0.358616430317795,"glucose","Fermenter",0.320736166714466,2.40580305740747,"B10_glucose_22_Fermenter",0.483185080929787,32.3090954111936,6.51040260654919,0.0623385935669381,"glucose",22,"Fermenter",TRUE,FALSE
"151","B11","948","Gal",22,"blue",37,5.118742606,5.297132552,0.071,1920514500,26.12888287,"No",0.003616438,0.703871098973684,69.6421835767131,3.6262253462139e-11,1.36051474071141e-11,0.375187587867893,0.375187587867893,"glucose","Fermenter",0.329432450647076,2.86927608399793,"B11_glucose_22_Fermenter",0.450393525190615,30.6208867766495,8.3058247173278,0.0595006504189654,"glucose",22,"Fermenter",TRUE,FALSE
"152","C9","938","Gal",30,"blue",37,13.18702283,2.636237418,0.0573,1549936350,34.2827579,"No",0.126356164,0.581131372973684,57.4981098354967,3.70970781061407e-11,2.21188166210825e-11,0.596241476425638,0.596241476425638,"glucose","Fermenter",0.138331502262019,21.268209726908,"C9_glucose_30_Fermenter",0.26808482544781,28.1877438764618,17.3600996966949,0.00672595365507144,"glucose",30,"Fermenter",TRUE,FALSE
"153","D2","897","Rib",12,"blue",37,4.087211054,0,6e-04,16229700,8.174422108,"No",0.146630137,0.560857399973684,55.4921690438459,3.41917404781641e-09,5.03670561254983e-10,0.147307669691937,0.147307669691937,"glucose","Fermenter",0.0062749818143795,-0.374339913599668,"D2_glucose_12_Fermenter",0.523438127277957,26.9449298660242,3.4369784738932,0.0259380697759988,"glucose",12,"Fermenter",TRUE,FALSE
"155","E4","908","Fru",42,"blue",37,8.769758115,1.194118375,0.0433,1171243350,21.12187135,"No",0.002520548,0.704966988973684,69.7506127659086,5.95526222333801e-11,1.80337172031756e-11,0.302819867990085,0.302819867990085,"glucose","Fermenter",0.338679754372372,2.21730285133912,"E4_glucose_40_Fermenter",0.514201111780572,33.4764996162495,9.17547889803427,0.0105867741269254,"glucose",40,"Fermenter",TRUE,FALSE
"156","E5","912","Rib",42,"blue",37,11.70113404,0.990036159,0.0412,1114439400,26.37237655,"No",0.005260274,0.702227262973684,69.4795396939781,6.23448342673259e-11,2.36642535700012e-11,0.379570398223086,0.379570398223086,"glucose","Fermenter",0.339398885235696,2.55482987810226,"E5_glucose_40_Fermenter",0.501569892891239,32.1684361972763,8.21891087252112,0.0118781723591451,"glucose",40,"Fermenter",TRUE,FALSE
"157","E6","924","Fru",37,"blue",37,9.080061422,2.131186977,0.0611,1652724450,24.55368378,"Yes",0.012931507,0.694556029973684,68.7205350727844,4.15801527428147e-11,1.4856489707041e-11,0.357297622231758,0.357297622231758,"glucose","Fermenter",0.30787631503268,2.70843973397678,"E6_glucose_37_Fermenter",0.469381483222124,33.8283877772163,9.65220241753711,0.0183973136176361,"glucose",37,"Fermenter",TRUE,FALSE
"158","E7","928","Rib",37,"blue",37,8.310905352,1.320200581,0.0363,981896850,20.58241245,"Yes",0.011287671,0.696199865973684,68.8831789555193,7.01531723576864e-11,2.09618886647818e-11,0.29880172143755,0.29880172143755,"glucose","Fermenter",0.319448733674537,0.373455113361155,"E7_glucose_37_Fermenter",0.398627434279843,33.4842560496489,10.9935534097186,0.0303036671380292,"glucose",37,"Fermenter",TRUE,FALSE
"159","E8","940","Fru",30,"blue",37,7.594566866,2.418611668,0.0639,1728463050,22.44496874,"No",0.007452055,0.700035481973684,69.2626812166454,4.00718321497503e-11,1.29855068293187e-11,0.324055730239417,0.324055730239417,"glucose","Fermenter",0.287939048463264,2.24380487535827,"E8_glucose_30_Fermenter",0.417277818003061,31.3456302682761,10.2983825498394,0.0116490298230108,"glucose",30,"Fermenter",TRUE,FALSE
"160","E9","943","Rib",30,"blue",37,6.346751439,1.723022546,0.0383,1035995850,17.86257052,"No",0.152657534,0.554830002973684,54.8958083053872,5.29884442156667e-11,1.72419325038802e-11,0.325390427273243,0.325390427273243,"glucose","Fermenter",0.206795929755774,2.99958948473045,"E9_glucose_30_Fermenter",0.477381823307382,30.9362351244311,9.77211782980212,0.174323002874565,"glucose",30,"Fermenter",TRUE,FALSE
"161","E10","949","Fru",22,"blue",37,7.901569074,2.916529534,0.0716,1936744200,24.55272675,"No",0.002520548,0.704966988973684,69.7506127659086,3.60143651215832e-11,1.26773203967772e-11,0.352007326909111,0.352007326909111,"glucose","Fermenter",0.354901531766088,3.40325905403188,"E10_glucose_22_Fermenter",0.342348929500082,42,30.6191368520211,0.0299906854295614,"glucose",22,"Fermenter",FALSE,FALSE
"162","E11","951","Rib",22,"blue",37,4.111907406,1.814912968,0.0475,1284851250,13.66855372,"No",0.171835616,0.535651920973684,52.9982968018737,4.12485856256697e-11,1.06382382552066e-11,0.257905528004001,0.257905528004001,"glucose","Fermenter",0.212147328948942,17.8731969014694,"E11_glucose_22_Fermenter",0.322230782845402,24.6532827013208,13.8715646590296,0.0326047039345024,"glucose",22,"Fermenter",TRUE,FALSE
"163","F2","893","Fru",12,"blue",37,13.29556486,1.132145765,0.0113,305659350,29.98756702,"No",0.120328767,0.587158769973684,58.0944705739554,1.90062795638201e-10,9.81078021006064e-11,0.516186251870997,0.516186251870997,"glucose","Fermenter",0.222474999323914,25.6510870712993,"F2_glucose_12_Fermenter",0.424879694718602,29.934605245618,7.11657444152811,0.0259867476783254,"glucose",12,"Fermenter",TRUE,FALSE
"164","F3","897","Rib",12,"blue",37,9.037147135,1.65570747,0.0159,430087050,23.04141668,"No",0.125260274,0.582227262973684,57.6065390246922,1.33941580023607e-10,5.35738443647629e-11,0.399979187607914,0.399979187607914,"glucose","Fermenter",0.0117570300332492,-0.0217064350938151,"F3_glucose_12_Fermenter",0.517562573343819,26.7029535247946,3.9993472537991,0.0143338349632789,"glucose",12,"Fermenter",TRUE,FALSE
"165","F4","809","Fru",42,"blue",37,16.74191223,0.735734759,0.0281,760090950,35.69102874,"No",0.000328767,0.707158769973684,69.9674712432413,9.20514462686884e-11,4.69562606159171e-11,0.510108884969137,0.510108884969137,"glucose","Fermenter",0.318626302827889,0.398636596450648,"F4_glucose_40_Fermenter",0.51982222263125,34.3526923546595,9.26109664108894,0.00576775544873706,"glucose",40,"Fermenter",TRUE,FALSE
"166","F5","913","Rib",42,"blue",37,16.29296277,1.383241684,0.0451,1219932450,36.73565059,"No",-0.001315068,0.708802604973684,70.1301150270346,5.74868838246205e-11,3.01128563224956e-11,0.52382133660894,0.52382133660894,"glucose","Fermenter",0.371827339744506,3.05122619341163,"F5_glucose_40_Fermenter",0.559043728545321,32.3670996206672,7.425328951783,0.0179900280569528,"glucose",40,"Fermenter",TRUE,FALSE
"167","F6","925","Fru",37,"blue",37,23.13944212,2.606666485,0.068,1839366000,54.0988837,"Yes",0.000876712,0.706610824973684,69.9132566486436,3.80094318632853e-11,2.94117014775743e-11,0.773800081605119,0.773800081605119,"glucose","Fermenter",0.334794209349011,3.09568515399628,"F6_glucose_37_Fermenter",0.44918578096164,31.8774295488331,6.96771412497306,0.0303204002495637,"glucose",37,"Fermenter",TRUE,FALSE
"168","F7","929","Rib",37,"blue",37,11.92560877,0.84365258,0.0443,1198292850,26.38217528,"Yes",0.003068493,0.704419043973684,69.6963981713108,5.81630760554992e-11,2.20164672433788e-11,0.378529966715837,0.378529966715837,"glucose","Fermenter",0.366613665786689,2.71883209850525,"F7_glucose_37_Fermenter",0.560031445669085,34.2335950216428,8.48659768594117,0.00709001619910581,"glucose",37,"Fermenter",TRUE,FALSE
"169","F8","941","Fru",30,"blue",37,12.95555166,2.422885641,0.0639,1728463050,33.17976025,"No",0.004712329,0.702775207973684,69.5337542885759,4.02286611151889e-11,1.91961061880958e-11,0.477174871247407,0.477174871247407,"glucose","Fermenter",0.307529764296211,2.6475774138871,"F8_glucose_30_Fermenter",0.426799372394776,33.59243571834,11.6017949070346,0.00843232234611726,"glucose",30,"Fermenter",TRUE,FALSE
"170","F9","944","Rib",30,"blue",37,11.05411863,3.326830952,0.0645,1744692750,32.08873012,"No",0.004712329,0.702775207973684,69.5337542885759,3.98544410117918e-11,1.83921954854229e-11,0.461484216526362,0.461484216526362,"glucose","Fermenter",0.358675587313536,3.37628215336672,"F9_glucose_30_Fermenter",0.450367481595909,31.4425383921454,7.64657173933072,0.0441684907825391,"glucose",30,"Fermenter",TRUE,FALSE
"171","F10","950","Fru",22,"blue",37,11.46675601,0.565844329,0.0502,1357884900,24.631045,"No",0.128547945,0.578939591973684,57.2812513581639,4.21841728692645e-11,1.81392730709355e-11,0.43000186650932,0.43000186650932,"glucose","Fermenter",0.217444799453615,17.1383180575499,"F10_glucose_22_Fermenter",0.323844527388984,22.3274198056247,14.1608899509065,0.0207205099835442,"glucose",22,"Fermenter",TRUE,FALSE
"172","F11","952","Rib",22,"blue",37,9.515806492,2.384419883,0.0704,1904284800,26.18487263,"No",0.003616438,0.703871098973684,69.6421835767131,3.65713067586913e-11,1.37505023565803e-11,0.375991551171806,0.375991551171806,"glucose","Fermenter",0.35306384886881,3.28123568001987,"F11_glucose_22_Fermenter",0.471511947963146,31.355774827401,7.33517045929444,0.0535016397125369,"glucose",22,"Fermenter",TRUE,FALSE
"173","G9","942","Fru",30,"blue",37,17.46471212,3.930130792,0.0671,1815021450,46.71981662,"No",0.002520548,0.704966988973684,69.7506127659086,3.84296355097669e-11,2.57406415885608e-11,0.669812275008928,0.669812275008928,"glucose","Fermenter",0.332539274953841,2.95265584498369,"G9_glucose_30_Fermenter",0.418594608216378,31.2200687397064,8.99086068654307,0.0324367781087834,"glucose",30,"Fermenter",TRUE,FALSE
"174","G11","953","Rib",22,"blue",37,22.61090197,2.194312918,0.0355,960257250,51.80474269,"No",0.139506849,0.567980687973684,56.1969590704419,5.85228167456605e-11,5.39488170383509e-11,0.921842454590179,0.921842454590179,"glucose","Fermenter",0.168939261299508,22.3252632231163,"G11_glucose_22_Fermenter",0.308117078861006,16.100257852599,19.8563694526689,0.0129175427885201,"glucose",22,"Fermenter",TRUE,FALSE
"175","A2","894","Glu",12,"blue",42,1.902250439,0,0.00045625,12341334.38,3.804500878,"No",0.176997929,0.530489607973684,52.4875289210065,4.25298653329305e-09,3.08273057098709e-10,0.0724839015326052,0.0724839015326052,"glucose","Fermenter",0.00264504472536766,-0.124159065009678,"A2_glucose_12_Fermenter",0.645049650720963,26.3754179251936,3.07153869101788,0.0149456064668825,"glucose",12,"Fermenter",TRUE,TRUE
"176","A3","898","Gal",12,"blue",42,1.366409169,0,0.00045625,12341334.38,2.732818338,"No",0.180873771,0.526613765973684,52.1040466321728,4.22191353283572e-09,2.21436212151315e-10,0.0524492532661093,0.0524492532661093,"glucose","Fermenter",0.00134392937111926,8.39255186472406,"A3_glucose_12_Fermenter",0.317236592492694,25.1802034991297,9.49988757237662,0.0072959813705587,"glucose",12,"Fermenter",TRUE,TRUE
"177","A4","900","Glu",42,"blue",42,12.74984662,2.162173282,0.07785625,2105972634,31.98621309,"Yes",0.206709997,0.500777539973684,49.5477672272576,2.35272607190287e-11,1.51883327321527e-11,0.645563158139718,0.645563158139718,"glucose","Fermenter",0.205326289284841,7.8930357976212,"A4_glucose_40_Fermenter",0.354914271632177,38.8876364350134,14.2408059965644,0.00123689375846948,"glucose",40,"Fermenter",TRUE,TRUE
"178","A5","904","Gal",42,"blue",42,10.91586609,2.797926781,0.04515625,1221453984,30.22551252,"Yes",0,0.707487536973684,70,5.73087491767516e-11,2.47455187963921e-11,0.431793036,0.431793036,"glucose","Fermenter",0.344514762689219,22.8090888888865,"A5_glucose_40_Fermenter",0.560612416406961,42,15.4774759690439,0.0113133386261399,"glucose",40,"Fermenter",FALSE,TRUE
"179","A6","916","Glu",37,"blue",42,10.17908434,2.062803407,0.06425625,1738099434,26.5465789,"No",0,0.707487536973684,70,4.02738753782944e-11,1.52733372905523e-11,0.379236841428571,0.379236841428571,"glucose","Fermenter",0.346646296974461,4.27069856165588,"A6_glucose_37_Fermenter",0.615733400534081,42,15.7589130722415,0.0792179830758047,"glucose",37,"Fermenter",FALSE,TRUE
"180","A7","920","Gal",37,"blue",42,11.13275422,2.657954162,0.06385625,1727279634,30.23937093,"No",0,0.707487536973684,70,4.05261537403156e-11,1.75069342188516e-11,0.431991013285714,0.431991013285714,"glucose","Fermenter",0.319704565832758,4.47499524918625,"A7_glucose_37_Fermenter",0.556871802452878,42,16.149047138765,0.0568326428492814,"glucose",37,"Fermenter",FALSE,TRUE
"181","A8","932","Glu",30,"blue",42,8.740605693,0.645981324,0.05475625,1481129184,19.41915536,"No",0.165645439,0.541842097973684,53.6107632657403,3.61958726118385e-11,1.31110476856285e-11,0.36222493725266,0.36222493725266,"glucose","Fermenter",0.0131698902443812,-2.57311336325275,"A8_glucose_30_Fermenter",0.332428121736282,30.9392931730922,7.5702601502773,0.0348890731526114,"glucose",30,"Fermenter",TRUE,TRUE
"182","A9","936","Gal",30,"blue",42,8.699141786,2.981707624,0.04785625,1294487634,26.34340644,"No",0.153253012,0.554234524973684,54.8368907162826,4.23618497975413e-11,2.03504504392971e-11,0.480395698879001,0.480395698879001,"glucose","Fermenter",0.0201153939547719,15.1274365453099,"A9_glucose_30_Fermenter",0.393762209218432,29.2550517741263,8.47241587942261,0.0264432686617904,"glucose",30,"Fermenter",TRUE,TRUE
"183","A10","945","Glu",22,"blue",42,0.712555238,0.034803171,0.00125625,33980934.38,1.529519989,"No",0.149810671,0.557676865973684,55.1774816912569,1.62377764761326e-09,4.50111221750342e-11,0.0277200035615681,0.0277200035615681,"glucose","Fermenter",0.00125692517479487,-1.73454757701359,"A10_glucose_22_Fermenter",0.38562563854326,22.0548881616896,13.0736025205923,0.01897125123182,"glucose",22,"Fermenter",TRUE,TRUE
